location,date,epiweek,epiyear,population,count,weekly_rate
District of Columbia,2020-10-31,44,2020,668576,89,13.311874790599722
Florida,2020-10-31,44,2020,22183852,3001,13.527858011313816
Georgia,2020-10-31,44,2020,10855454,1998,18.40549460206823
Hawaii,2020-10-31,44,2020,1398977,48,3.431078566695521
Idaho,2020-10-31,44,2020,1935521,287,14.828048881928948
Illinois,2020-10-31,44,2020,12563096,2361,18.793138251908605
Indiana,2020-10-31,44,2020,6831941,1336,19.555204004250037
Iowa,2020-10-31,44,2020,3200224,711,22.217194796364254
Kansas,2020-10-31,44,2020,2916451,657,22.527380024557246
Kentucky,2020-10-31,44,2020,4494379,1665,37.04627491361988
Louisiana,2020-10-31,44,2020,4575074,550,12.021663474732868
Maine,2020-10-31,44,2020,1384543,36,2.6001359293283053
Maryland,2020-10-31,44,2020,6133130,485,7.907870858762165
Massachusetts,2020-10-31,44,2020,6978662,392,5.6171225945603895
Michigan,2020-10-31,44,2020,10032075,1656,16.50705362549622
Minnesota,2020-10-31,44,2020,5716548,768,13.434681209709076
Mississippi,2020-10-31,44,2020,2927305,510,17.422168171748417
Missouri,2020-10-31,44,2020,6164537,1320,21.41280034494075
Montana,2020-10-31,44,2020,1119563,442,39.479689843269206
Nebraska,2020-10-31,44,2020,1961505,511,26.051424798815194
Nevada,2020-10-31,44,2020,3165539,387,12.225406163057855
New Hampshire,2020-10-31,44,2020,1394692,31,2.222712971752903
New Jersey,2020-10-31,44,2020,9254137,749,8.093677454742673
New Mexico,2020-10-31,44,2020,2100079,413,19.6659268532279
New York,2020-10-31,44,2020,19657190,1029,5.2347258178813965
North Carolina,2020-10-31,44,2020,10596562,1013,9.559704364491049
North Dakota,2020-10-31,44,2020,772061,299,38.72750987292455
Ohio,2020-10-31,44,2020,11749303,1673,14.239142526156657
Oklahoma,2020-10-31,44,2020,4001266,1366,34.13919494479997
Oregon,2020-10-31,44,2020,4238665,134,3.161372743540714
Pennsylvania,2020-10-31,44,2020,12969276,1178,9.083005096043912
Puerto Rico,2020-10-31,44,2020,3221789,946,29.362568436356323
Rhode Island,2020-10-31,44,2020,1090390,70,6.419721384091931
South Carolina,2020-10-31,44,2020,5246039,512,9.75974444719149
South Dakota,2020-10-31,44,2020,906458,477,52.62240500938819
Tennessee,2020-10-31,44,2020,7030607,1302,18.51902687776461
Texas,2020-10-31,44,2020,29914599,5518,18.4458431149286
US,2020-10-31,44,2020,332200066,46114,13.881393991053573
Utah,2020-10-31,44,2020,3376238,379,11.225511945544124
Vermont,2020-10-31,44,2020,646910,9,1.391229073596018
Virginia,2020-10-31,44,2020,8583866,565,6.58211579724101
Washington,2020-10-31,44,2020,7735834,295,3.8134220563678074
West Virginia,2020-10-31,44,2020,1774977,202,11.380429154856655
Wisconsin,2020-10-31,44,2020,5891022,2477,42.047033604695415
Wyoming,2020-10-31,44,2020,578583,134,23.160030626547965
Alabama,2020-11-07,45,2020,5063778,1092,21.564926424499653
Alaska,2020-11-07,45,2020,711426,92,12.93177364898106
Arizona,2020-11-07,45,2020,7341018,897,12.219013766210626
Arkansas,2020-11-07,45,2020,3041878,676,22.22311348449872
California,2020-11-07,45,2020,38886551,2894,7.442161687211602
Colorado,2020-11-07,45,2020,5803748,1097,18.90157877288952
Connecticut,2020-11-07,45,2020,3621089,370,10.217920631058778
Delaware,2020-11-07,45,2020,1014872,92,9.06518260430872
District of Columbia,2020-11-07,45,2020,668576,75,11.217872014550327
Florida,2020-11-07,45,2020,22183852,2886,13.009462919244141
Georgia,2020-11-07,45,2020,10855454,2258,20.800604009744777
Hawaii,2020-11-07,45,2020,1398977,52,3.7170017805868145
Idaho,2020-11-07,45,2020,1935521,313,16.17135644614551
Illinois,2020-11-07,45,2020,12563096,3167,25.208754275220056
Indiana,2020-11-07,45,2020,6831941,1600,23.419405993113816
Iowa,2020-11-07,45,2020,3200224,1075,33.591398602097854
Kansas,2020-11-07,45,2020,2916451,883,30.27652444700768
Kentucky,2020-11-07,45,2020,4494379,2018,44.90053019560656
Louisiana,2020-11-07,45,2020,4575074,659,14.404138599725382
Maine,2020-11-07,45,2020,1384543,42,3.0334919175496897
Maryland,2020-11-07,45,2020,6133130,603,9.831847686254816
Massachusetts,2020-11-07,45,2020,6978662,511,7.3223205250519365
Michigan,2020-11-07,45,2020,10032075,2029,20.225127902253522
Minnesota,2020-11-07,45,2020,5716548,1097,19.189902717514137
Mississippi,2020-11-07,45,2020,2927305,508,17.353845943623913
Missouri,2020-11-07,45,2020,6164537,1796,29.134385923873925
Montana,2020-11-07,45,2020,1119563,537,47.96514354261439
Nebraska,2020-11-07,45,2020,1961505,695,35.43197697686215
Nevada,2020-11-07,45,2020,3165539,542,17.12188666764175
New Hampshire,2020-11-07,45,2020,1394692,34,2.4378142270838294
New Jersey,2020-11-07,45,2020,9254137,1030,11.13015724750995
New Mexico,2020-11-07,45,2020,2100079,546,25.999021941555533
New York,2020-11-07,45,2020,19657190,1632,8.302305670342506
North Carolina,2020-11-07,45,2020,10596562,1100,10.38072537111565
North Dakota,2020-11-07,45,2020,772061,400,51.8093777564208
Ohio,2020-11-07,45,2020,11749303,2454,20.88634534320887
Oklahoma,2020-11-07,45,2020,4001266,1576,39.38753384553789
Oregon,2020-11-07,45,2020,4238665,202,4.765651449218091
Pennsylvania,2020-11-07,45,2020,12969276,1724,13.292954826468339
Puerto Rico,2020-11-07,45,2020,3221789,1083,33.614864288133084
Rhode Island,2020-11-07,45,2020,1090390,106,9.721292381624924
South Carolina,2020-11-07,45,2020,5246039,473,9.016326413128077
South Dakota,2020-11-07,45,2020,906458,524,57.80742185517696
Tennessee,2020-11-07,45,2020,7030607,1293,18.391015171236283
Texas,2020-11-07,45,2020,29914599,6046,20.210867610159173
US,2020-11-07,45,2020,332200066,55452,16.692350687251217
Utah,2020-11-07,45,2020,3376238,452,13.38768179257505
Vermont,2020-11-07,45,2020,646910,4,0.6183240327093413
Virginia,2020-11-07,45,2020,8583866,639,7.4441982202424875
Washington,2020-11-07,45,2020,7735834,300,3.8780563285096346
West Virginia,2020-11-07,45,2020,1774977,252,14.197367064474639
Wisconsin,2020-11-07,45,2020,5891022,2850,48.37870237116751
Wyoming,2020-11-07,45,2020,578583,176,30.41914470352568
Alabama,2020-11-14,46,2020,5063778,1300,25.67253145773768
Alaska,2020-11-14,46,2020,711426,121,17.008093603551178
Arizona,2020-11-14,46,2020,7341018,1220,16.618948489160495
Arkansas,2020-11-14,46,2020,3041878,824,27.088528862761756
California,2020-11-14,46,2020,38886551,3477,8.941394673958099
Colorado,2020-11-14,46,2020,5803748,1548,26.67241927113307
Connecticut,2020-11-14,46,2020,3621089,658,18.171329122261287
Delaware,2020-11-14,46,2020,1014872,144,14.18898146761365
District of Columbia,2020-11-14,46,2020,668576,130,19.444311491887234
Florida,2020-11-14,46,2020,22183852,3409,15.36703364230883
Georgia,2020-11-14,46,2020,10855454,2534,23.343104765586038
Hawaii,2020-11-14,46,2020,1398977,55,3.9314441910052844
Idaho,2020-11-14,46,2020,1935521,369,19.06463427676579
Illinois,2020-11-14,46,2020,12563096,4234,33.7018836758073
Indiana,2020-11-14,46,2020,6831941,2231,32.65543423164808
Iowa,2020-11-14,46,2020,3200224,1452,45.371823972321934
Kansas,2020-11-14,46,2020,2916451,1115,38.23139836739928
Kentucky,2020-11-14,46,2020,4494379,2270,50.50753396631659
Louisiana,2020-11-14,46,2020,4575074,766,16.742898584809776
Maine,2020-11-14,46,2020,1384543,51,3.683525899881766
Maryland,2020-11-14,46,2020,6133130,963,15.70160749894426
Massachusetts,2020-11-14,46,2020,6978662,641,9.185141793656149
Michigan,2020-11-14,46,2020,10032075,2628,26.195976405678785
Minnesota,2020-11-14,46,2020,5716548,1486,25.994708694827718
Mississippi,2020-11-14,46,2020,2927305,617,21.077407376409358
Missouri,2020-11-14,46,2020,6164537,2215,35.931327851548296
Montana,2020-11-14,46,2020,1119563,583,52.07388954440259
Nebraska,2020-11-14,46,2020,1961505,877,44.71056663123469
Nevada,2020-11-14,46,2020,3165539,804,25.398518230228724
New Hampshire,2020-11-14,46,2020,1394692,69,4.9473288726113
New Jersey,2020-11-14,46,2020,9254137,1664,17.981147242579183
New Mexico,2020-11-14,46,2020,2100079,726,34.57012807613428
New York,2020-11-14,46,2020,19657190,2592,13.186014888191039
North Carolina,2020-11-14,46,2020,10596562,1224,11.550916231132323
North Dakota,2020-11-14,46,2020,772061,415,53.75222942228658
Ohio,2020-11-14,46,2020,11749303,3283,27.942083032499884
Oklahoma,2020-11-14,46,2020,4001266,1793,44.8108173763004
Oregon,2020-11-14,46,2020,4238665,308,7.266438843362238
Pennsylvania,2020-11-14,46,2020,12969276,2372,18.28937868235667
Puerto Rico,2020-11-14,46,2020,3221789,1099,34.111482781771244
Rhode Island,2020-11-14,46,2020,1090390,117,10.730105741982227
South Carolina,2020-11-14,46,2020,5246039,521,9.931302455052279
South Dakota,2020-11-14,46,2020,906458,510,56.26294875217605
Tennessee,2020-11-14,46,2020,7030607,1645,23.39769524878862
Texas,2020-11-14,46,2020,29914599,6993,23.376546013536736
US,2020-11-14,46,2020,332200066,69830,21.02046542037713
Utah,2020-11-14,46,2020,3376238,553,16.37917706038496
Vermont,2020-11-14,46,2020,646910,24,3.709944196256048
Virginia,2020-11-14,46,2020,8583866,789,9.191662591191427
Washington,2020-11-14,46,2020,7735834,458,5.920499328191375
West Virginia,2020-11-14,46,2020,1774977,308,17.35233752324678
Wisconsin,2020-11-14,46,2020,5891022,3436,58.326042578011084
Wyoming,2020-11-14,46,2020,578583,209,36.122734335436746
Alabama,2020-11-21,47,2020,5063778,1378,27.21288334520194
Alaska,2020-11-21,47,2020,711426,121,17.008093603551178
Arizona,2020-11-21,47,2020,7341018,1621,22.08140614830259
Arkansas,2020-11-21,47,2020,3041878,938,30.836213681153552
California,2020-11-21,47,2020,38886551,4903,12.608472271043015
Colorado,2020-11-21,47,2020,5803748,1854,31.94487424333379
Connecticut,2020-11-21,47,2020,3621089,694,19.1655051836616
Delaware,2020-11-21,47,2020,1014872,161,15.864069557540262
District of Columbia,2020-11-21,47,2020,668576,134,20.04259799932992
Florida,2020-11-21,47,2020,22183852,3660,16.498487278043505
Georgia,2020-11-21,47,2020,10855454,2566,23.637887461915458
Hawaii,2020-11-21,47,2020,1398977,58,4.145886601423754
Idaho,2020-11-21,47,2020,1935521,381,19.68462238332728
Illinois,2020-11-21,47,2020,12563096,4541,36.14554883605124
Indiana,2020-11-21,47,2020,6831941,2504,36.651370379223124
Iowa,2020-11-21,47,2020,3200224,1563,48.84033117681762
Kansas,2020-11-21,47,2020,2916451,1257,43.10032981867345
Kentucky,2020-11-21,47,2020,4494379,2542,56.55953803628933
Louisiana,2020-11-21,47,2020,4575074,1020,22.294721353140954
Maine,2020-11-21,47,2020,1384543,102,7.367051799763532
Maryland,2020-11-21,47,2020,6133130,1233,20.10392735846134
Massachusetts,2020-11-21,47,2020,6978662,879,12.595537654639243
Michigan,2020-11-21,47,2020,10032075,3130,31.199926236596117
Minnesota,2020-11-21,47,2020,5716548,1676,29.31839284827137
Mississippi,2020-11-21,47,2020,2927305,827,28.251241329482237
Missouri,2020-11-21,47,2020,6164537,2430,39.41901881682274
Montana,2020-11-21,47,2020,1119563,601,53.681659719015364
Nebraska,2020-11-21,47,2020,1961505,952,48.53416126902557
Nevada,2020-11-21,47,2020,3165539,975,30.800441883672892
New Hampshire,2020-11-21,47,2020,1394692,88,6.309636823040499
New Jersey,2020-11-21,47,2020,9254137,2235,24.151360629305575
New Mexico,2020-11-21,47,2020,2100079,864,41.14130944597798
New York,2020-11-21,47,2020,19657190,3039,15.459991992751762
North Carolina,2020-11-21,47,2020,10596562,1450,13.683683443743357
North Dakota,2020-11-21,47,2020,772061,425,55.0474638661971
Ohio,2020-11-21,47,2020,11749303,4305,36.64047135391776
Oklahoma,2020-11-21,47,2020,4001266,2285,57.10692565802923
Oregon,2020-11-21,47,2020,4238665,352,8.304501535271129
Pennsylvania,2020-11-21,47,2020,12969276,3300,25.44475111794984
Puerto Rico,2020-11-21,47,2020,3221789,949,29.455684403913477
Rhode Island,2020-11-21,47,2020,1090390,178,16.32443437669091
South Carolina,2020-11-21,47,2020,5246039,577,10.998774503963848
South Dakota,2020-11-21,47,2020,906458,504,55.60103170803281
Tennessee,2020-11-21,47,2020,7030607,1848,26.285070407149767
Texas,2020-11-21,47,2020,29914599,8374,27.993021066403063
US,2020-11-21,47,2020,332200066,81658,24.580970432438143
Utah,2020-11-21,47,2020,3376238,646,19.133722207972305
Vermont,2020-11-21,47,2020,646910,20,3.0916201635467067
Virginia,2020-11-21,47,2020,8583866,919,10.70613171268051
Washington,2020-11-21,47,2020,7735834,600,7.756112657019269
West Virginia,2020-11-21,47,2020,1774977,373,21.014356805750158
Wisconsin,2020-11-21,47,2020,5891022,3371,57.2226686642827
Wyoming,2020-11-21,47,2020,578583,255,44.07319261022187
Alabama,2020-11-28,48,2020,5063778,1514,29.89862509770373
Alaska,2020-11-28,48,2020,711426,154,21.646664586337863
Arizona,2020-11-28,48,2020,7341018,1984,27.026224428274116
Arkansas,2020-11-28,48,2020,3041878,919,30.211599544754918
California,2020-11-28,48,2020,38886551,6871,17.669347945000318
Colorado,2020-11-28,48,2020,5803748,1887,32.513472328571126
Connecticut,2020-11-28,48,2020,3621089,808,22.313729378095925
Delaware,2020-11-28,48,2020,1014872,226,22.268818136671424
District of Columbia,2020-11-28,48,2020,668576,128,19.145168238165894
Florida,2020-11-28,48,2020,22183852,4056,18.283569508126902
Georgia,2020-11-28,48,2020,10855454,2598,23.93267015824488
Hawaii,2020-11-28,48,2020,1398977,32,2.2873857111303475
Idaho,2020-11-28,48,2020,1935521,438,22.62956588949435
Illinois,2020-11-28,48,2020,12563096,4183,33.29593278599479
Indiana,2020-11-28,48,2020,6831941,2635,38.56883424490932
Iowa,2020-11-28,48,2020,3200224,1154,36.05997580169388
Kansas,2020-11-28,48,2020,2916451,1199,41.11161133857555
Kentucky,2020-11-28,48,2020,4494379,2667,59.34078990668121
Louisiana,2020-11-28,48,2020,4575074,1167,25.507784136387738
Maine,2020-11-28,48,2020,1384543,100,7.222599803689738
Maryland,2020-11-28,48,2020,6133130,1472,24.000795678552386
Massachusetts,2020-11-28,48,2020,6978662,868,12.437914316526578
Michigan,2020-11-28,48,2020,10032075,3708,36.96144616143719
Minnesota,2020-11-28,48,2020,5716548,1568,27.42914080315603
Mississippi,2020-11-28,48,2020,2927305,885,30.23258594509284
Missouri,2020-11-28,48,2020,6164537,2118,34.357811462564015
Montana,2020-11-28,48,2020,1119563,531,47.429220151076805
Nebraska,2020-11-28,48,2020,1961505,763,38.89870278179255
Nevada,2020-11-28,48,2020,3165539,1029,32.50631251107631
New Hampshire,2020-11-28,48,2020,1394692,133,9.536155653004391
New Jersey,2020-11-28,48,2020,9254137,2450,26.4746458799994
New Mexico,2020-11-28,48,2020,2100079,818,38.950915656030084
New York,2020-11-28,48,2020,19657190,3828,19.473790506171024
North Carolina,2020-11-28,48,2020,10596562,1548,14.608511704079115
North Dakota,2020-11-28,48,2020,772061,326,42.224642871482956
Ohio,2020-11-28,48,2020,11749303,4591,39.074658301007304
Oklahoma,2020-11-28,48,2020,4001266,2377,59.40619793835251
Oregon,2020-11-28,48,2020,4238665,438,10.333442251274871
Pennsylvania,2020-11-28,48,2020,12969276,4044,31.181385915451255
Puerto Rico,2020-11-28,48,2020,3221789,758,23.52730113610792
Rhode Island,2020-11-28,48,2020,1090390,193,17.70008895899632
South Carolina,2020-11-28,48,2020,5246039,659,12.56185857558436
South Dakota,2020-11-28,48,2020,906458,404,44.56908097231201
Tennessee,2020-11-28,48,2020,7030607,1895,26.953575985686584
Texas,2020-11-28,48,2020,29914599,7760,25.940511520812965
US,2020-11-28,48,2020,332200066,85974,25.880187513267984
Utah,2020-11-28,48,2020,3376238,631,18.689440732554992
Vermont,2020-11-28,48,2020,646910,27,4.173687220788054
Virginia,2020-11-28,48,2020,8583866,1118,13.024434444806104
Washington,2020-11-28,48,2020,7735834,693,8.958310118857256
West Virginia,2020-11-28,48,2020,1774977,480,27.042603932332643
Wisconsin,2020-11-28,48,2020,5891022,2906,49.32930143530274
Wyoming,2020-11-28,48,2020,578583,235,40.61647162118486
Alabama,2020-12-05,49,2020,5063778,1925,38.015094658573105
Alaska,2020-12-05,49,2020,711426,134,18.835409445255024
Arizona,2020-12-05,49,2020,7341018,2685,36.57530876507863
Arkansas,2020-12-05,49,2020,3041878,1003,32.9730515162015
California,2020-12-05,49,2020,38886551,8918,22.933378689202854
Colorado,2020-12-05,49,2020,5803748,1888,32.53070257357832
Connecticut,2020-12-05,49,2020,3621089,936,25.848577596408152
Delaware,2020-12-05,49,2020,1014872,349,34.38857314025808
District of Columbia,2020-12-05,49,2020,668576,206,30.811755133298234
Florida,2020-12-05,49,2020,22183852,4660,21.006270687345012
Georgia,2020-12-05,49,2020,10855454,3109,28.63998134025532
Hawaii,2020-12-05,49,2020,1398977,48,3.431078566695521
Idaho,2020-12-05,49,2020,1935521,440,22.732897240587935
Illinois,2020-12-05,49,2020,12563096,4014,31.950722974655292
Indiana,2020-12-05,49,2020,6831941,2705,39.593433257108046
Iowa,2020-12-05,49,2020,3200224,1006,31.435299529032967
Kansas,2020-12-05,49,2020,2916451,1190,40.803017091663804
Kentucky,2020-12-05,49,2020,4494379,2968,66.03804441058486
Louisiana,2020-12-05,49,2020,4575074,1383,30.22901924646465
Maine,2020-12-05,49,2020,1384543,125,9.028249754612172
Maryland,2020-12-05,49,2020,6133130,1560,25.435625854987585
Massachusetts,2020-12-05,49,2020,6978662,1276,18.284307221069025
Michigan,2020-12-05,49,2020,10032075,3481,34.6987039072176
Minnesota,2020-12-05,49,2020,5716548,1430,25.01509652328643
Mississippi,2020-12-05,49,2020,2927305,955,32.623863929450465
Missouri,2020-12-05,49,2020,6164537,2125,34.47136419166598
Montana,2020-12-05,49,2020,1119563,419,37.4253168423751
Nebraska,2020-12-05,49,2020,1961505,680,34.66725804930398
Nevada,2020-12-05,49,2020,3165539,1131,35.72851258506056
New Hampshire,2020-12-05,49,2020,1394692,178,12.762674482968283
New Jersey,2020-12-05,49,2020,9254137,2842,30.710589220799303
New Mexico,2020-12-05,49,2020,2100079,947,45.09354171914485
New York,2020-12-05,49,2020,19657190,4608,23.44180424567296
North Carolina,2020-12-05,49,2020,10596562,1893,17.864284661383568
North Dakota,2020-12-05,49,2020,772061,286,37.04370509584087
Ohio,2020-12-05,49,2020,11749303,5115,43.53449732294758
Oklahoma,2020-12-05,49,2020,4001266,2313,57.806704178127625
Oregon,2020-12-05,49,2020,4238665,498,11.748982285696085
Pennsylvania,2020-12-05,49,2020,12969276,4987,38.45241631067147
Puerto Rico,2020-12-05,49,2020,3221789,653,20.268242271607484
Rhode Island,2020-12-05,49,2020,1090390,252,23.11099698273095
South Carolina,2020-12-05,49,2020,5246039,848,16.164576740660905
South Dakota,2020-12-05,49,2020,906458,347,38.280869052951154
Tennessee,2020-12-05,49,2020,7030607,2221,31.590444466601532
Texas,2020-12-05,49,2020,29914599,7944,26.555595814605436
US,2020-12-05,49,2020,332200066,94856,28.553877529934024
Utah,2020-12-05,49,2020,3376238,678,20.081522688862574
Vermont,2020-12-05,49,2020,646910,34,5.255754278029401
Virginia,2020-12-05,49,2020,8583866,1316,15.331087414458707
Washington,2020-12-05,49,2020,7735834,707,9.139286080854372
West Virginia,2020-12-05,49,2020,1774977,504,28.394734128949278
Wisconsin,2020-12-05,49,2020,5891022,2691,45.679680028355016
Wyoming,2020-12-05,49,2020,578583,245,42.34483211570336
Alabama,2020-12-12,50,2020,5063778,2216,43.76179208488208
Alaska,2020-12-12,50,2020,711426,102,14.33740121952248
Arizona,2020-12-12,50,2020,7341018,3177,43.277376516444996
Arkansas,2020-12-12,50,2020,3041878,1022,33.597665652600135
California,2020-12-12,50,2020,38886551,11674,30.020661899277208
Colorado,2020-12-12,50,2020,5803748,1685,29.032962837118358
Connecticut,2020-12-12,50,2020,3621089,1057,29.19011380278143
Delaware,2020-12-12,50,2020,1014872,358,35.275384481983934
District of Columbia,2020-12-12,50,2020,668576,203,30.36304025271622
Florida,2020-12-12,50,2020,22183852,4899,22.08363092216807
Georgia,2020-12-12,50,2020,10855454,3413,31.440416955384823
Hawaii,2020-12-12,50,2020,1398977,50,3.5740401736411678
Idaho,2020-12-12,50,2020,1935521,424,21.906246431839282
Illinois,2020-12-12,50,2020,12563096,3844,30.59755334194692
Indiana,2020-12-12,50,2020,6831941,2751,40.26674117941007
Iowa,2020-12-12,50,2020,3200224,821,25.654454188206824
Kansas,2020-12-12,50,2020,2916451,1180,40.460134595095205
Kentucky,2020-12-12,50,2020,4494379,2930,65.19254384198574
Louisiana,2020-12-12,50,2020,4575074,1444,31.56233101366229
Maine,2020-12-12,50,2020,1384543,129,9.317153746759761
Maryland,2020-12-12,50,2020,6133130,1543,25.158442752721694
Massachusetts,2020-12-12,50,2020,6978662,1761,25.234063492400118
Michigan,2020-12-12,50,2020,10032075,3116,31.060373850873322
Minnesota,2020-12-12,50,2020,5716548,1235,21.603946997383737
Mississippi,2020-12-12,50,2020,2927305,1045,35.69836419505313
Missouri,2020-12-12,50,2020,6164537,2121,34.40647691789343
Montana,2020-12-12,50,2020,1119563,420,37.51463740763137
Nebraska,2020-12-12,50,2020,1961505,558,28.447544105164148
Nevada,2020-12-12,50,2020,3165539,1252,39.55092639831637
New Hampshire,2020-12-12,50,2020,1394692,294,21.07992302243076
New Jersey,2020-12-12,50,2020,9254137,3134,33.865934770578825
New Mexico,2020-12-12,50,2020,2100079,881,41.950802803132646
New York,2020-12-12,50,2020,19657190,5584,28.4069086171523
North Carolina,2020-12-12,50,2020,10596562,2159,20.374532796580628
North Dakota,2020-12-12,50,2020,772061,231,29.919915654333014
Ohio,2020-12-12,50,2020,11749303,5090,43.32171874365654
Oklahoma,2020-12-12,50,2020,4001266,2167,54.15785903761459
Oregon,2020-12-12,50,2020,4238665,436,10.28625758346083
Pennsylvania,2020-12-12,50,2020,12969276,5251,40.487996400107455
Puerto Rico,2020-12-12,50,2020,3221789,257,7.976934554062976
Rhode Island,2020-12-12,50,2020,1090390,276,25.312044314419612
South Carolina,2020-12-12,50,2020,5246039,1048,19.976976915345084
South Dakota,2020-12-12,50,2020,906458,304,33.53713023659122
Tennessee,2020-12-12,50,2020,7030607,2507,35.658372029612806
Texas,2020-12-12,50,2020,29914599,8498,28.407534394828424
US,2020-12-12,50,2020,332200066,100638,30.294394944521173
Utah,2020-12-12,50,2020,3376238,670,19.844572568640007
Vermont,2020-12-12,50,2020,646910,26,4.019106212610718
Virginia,2020-12-12,50,2020,8583866,1481,17.25329822250254
Washington,2020-12-12,50,2020,7735834,704,9.100505517569276
West Virginia,2020-12-12,50,2020,1774977,567,31.944075895067936
Wisconsin,2020-12-12,50,2020,5891022,2411,40.9266847076789
Wyoming,2020-12-12,50,2020,578583,232,40.097963472829306
Alabama,2020-12-19,51,2020,5063778,2645,52.233727465935516
Alaska,2020-12-19,51,2020,711426,100,14.056275705414196
Arizona,2020-12-19,51,2020,7341018,3380,46.04266056832989
Arkansas,2020-12-19,51,2020,3041878,1081,35.53725691825905
California,2020-12-19,51,2020,38886551,14934,38.40402302585282
Colorado,2020-12-19,51,2020,5803748,1403,24.17403374509024
Connecticut,2020-12-19,51,2020,3621089,919,25.37910556741356
Delaware,2020-12-19,51,2020,1014872,358,35.275384481983934
District of Columbia,2020-12-19,51,2020,668576,218,32.60661465562629
Florida,2020-12-19,51,2020,22183852,5645,25.446437345506993
Georgia,2020-12-19,51,2020,10855454,3503,32.26949328881132
Hawaii,2020-12-19,51,2020,1398977,47,3.359597763222698
Idaho,2020-12-19,51,2020,1935521,401,20.717935894263096
Illinois,2020-12-19,51,2020,12563096,3478,27.68425872093949
Indiana,2020-12-19,51,2020,6831941,2639,38.6273827598921
Iowa,2020-12-19,51,2020,3200224,641,20.029847910646254
Kansas,2020-12-19,51,2020,2916451,1104,37.85422762117382
Kentucky,2020-12-19,51,2020,4494379,2983,66.37179463503189
Louisiana,2020-12-19,51,2020,4575074,1391,30.403879806097127
Maine,2020-12-19,51,2020,1384543,128,9.244927748722864
Maryland,2020-12-19,51,2020,6133130,1585,25.84324806420213
Massachusetts,2020-12-19,51,2020,6978662,1826,26.165474126702225
Michigan,2020-12-19,51,2020,10032075,2632,26.235848515885298
Minnesota,2020-12-19,51,2020,5716548,959,16.775858437644537
Mississippi,2020-12-19,51,2020,2927305,1052,35.93749199348889
Missouri,2020-12-19,51,2020,6164537,2030,32.930291439567966
Montana,2020-12-19,51,2020,1119563,361,32.244724057511725
Nebraska,2020-12-19,51,2020,1961505,444,22.635680255722008
Nevada,2020-12-19,51,2020,3165539,1234,38.98230285584856
New Hampshire,2020-12-19,51,2020,1394692,255,18.28360670312872
New Jersey,2020-12-19,51,2020,9254137,2894,31.2725000721299
New Mexico,2020-12-19,51,2020,2100079,879,41.855568290526215
New York,2020-12-19,51,2020,19657190,6094,31.001379139134333
North Carolina,2020-12-19,51,2020,10596562,2302,21.72402709482566
North Dakota,2020-12-19,51,2020,772061,175,22.6666027684341
Ohio,2020-12-19,51,2020,11749303,4930,41.95993583619386
Oklahoma,2020-12-19,51,2020,4001266,2372,59.281237488334945
Oregon,2020-12-19,51,2020,4238665,446,10.522180922531033
Pennsylvania,2020-12-19,51,2020,12969276,5119,39.47020635538946
Puerto Rico,2020-12-19,51,2020,3221789,220,6.828504287524726
Rhode Island,2020-12-19,51,2020,1090390,248,22.74415576078284
South Carolina,2020-12-19,51,2020,5246039,1204,22.950649051598738
South Dakota,2020-12-19,51,2020,906458,225,24.82188915537179
Tennessee,2020-12-19,51,2020,7030607,2697,38.36084138965526
Texas,2020-12-19,51,2020,29914599,9150,30.58707221848436
US,2020-12-19,51,2020,332200066,104391,31.424135839876683
Utah,2020-12-19,51,2020,3376238,635,18.807915792666275
Vermont,2020-12-19,51,2020,646910,41,6.337821335270749
Virginia,2020-12-19,51,2020,8583866,1634,19.035711880870462
Washington,2020-12-19,51,2020,7735834,711,9.190993498567833
West Virginia,2020-12-19,51,2020,1774977,566,31.887737136875575
Wisconsin,2020-12-19,51,2020,5891022,2285,38.78783681337466
Wyoming,2020-12-19,51,2020,578583,188,32.49317729694789
Alabama,2020-12-26,52,2020,5063778,2773,54.76148440946661
Alaska,2020-12-26,52,2020,711426,60,8.433765423248518
Arizona,2020-12-26,52,2020,7341018,3560,48.49463657492735
Arkansas,2020-12-26,52,2020,3041878,1105,36.326243195815216
California,2020-12-26,52,2020,38886551,15561,40.016405671976415
Colorado,2020-12-26,52,2020,5803748,1152,19.849242248285073
Connecticut,2020-12-26,52,2020,3621089,1006,27.78169771579765
Delaware,2020-12-26,52,2020,1014872,327,32.220812082706
District of Columbia,2020-12-26,52,2020,668576,229,34.251902551093664
Florida,2020-12-26,52,2020,22183852,6000,27.046700455809027
Georgia,2020-12-26,52,2020,10855454,4568,42.080229901024865
Hawaii,2020-12-26,52,2020,1398977,65,4.646252225733518
Idaho,2020-12-26,52,2020,1935521,305,15.758031041771183
Illinois,2020-12-26,52,2020,12563096,3128,24.89832124183402
Indiana,2020-12-26,52,2020,6831941,2489,36.43181344803768
Iowa,2020-12-26,52,2020,3200224,597,18.654944153909227
Kansas,2020-12-26,52,2020,2916451,976,33.4653316650957
Kentucky,2020-12-26,52,2020,4494379,2836,63.101042435451035
Louisiana,2020-12-26,52,2020,4575074,1389,30.360164666189007
Maine,2020-12-26,52,2020,1384543,105,7.583729793874224
Maryland,2020-12-26,52,2020,6133130,1571,25.614979627041983
Massachusetts,2020-12-26,52,2020,6978662,1869,26.781638084779
Michigan,2020-12-26,52,2020,10032075,2203,21.95956469623682
