model,date,location,horizon,prediction,true_value,quantile
flu,2022-10-01,Nebraska,3,0,18,0.025
flu,2022-10-01,Nebraska,3,2,18,0.25
flu,2022-10-01,Nebraska,3,4,18,0.5
flu,2022-10-01,Nebraska,3,6,18,0.75
flu,2022-10-01,Nebraska,3,12,18,0.975
flu,2022-10-08,Nebraska,4,0,20,0.025
flu,2022-10-08,Nebraska,4,2,20,0.25
flu,2022-10-08,Nebraska,4,4,20,0.5
flu,2022-10-08,Nebraska,4,6,20,0.75
flu,2022-10-08,Nebraska,4,13,20,0.975
flu,2022-09-17,Nevada,1,0,6,0.025
flu,2022-09-17,Nevada,1,3,6,0.25
flu,2022-09-17,Nevada,1,4,6,0.5
flu,2022-09-17,Nevada,1,6,6,0.75
flu,2022-09-17,Nevada,1,12,6,0.975
flu,2022-09-24,Nevada,2,0,10,0.025
flu,2022-09-24,Nevada,2,3,10,0.25
flu,2022-09-24,Nevada,2,4,10,0.5
flu,2022-09-24,Nevada,2,7,10,0.75
flu,2022-09-24,Nevada,2,13,10,0.975
flu,2022-10-01,Nevada,3,0,15,0.025
flu,2022-10-01,Nevada,3,3,15,0.25
flu,2022-10-01,Nevada,3,4,15,0.5
flu,2022-10-01,Nevada,3,7,15,0.75
flu,2022-10-01,Nevada,3,15,15,0.975
flu,2022-10-08,Nevada,4,0,32,0.025
flu,2022-10-08,Nevada,4,3,32,0.25
flu,2022-10-08,Nevada,4,5,32,0.5
flu,2022-10-08,Nevada,4,8,32,0.75
flu,2022-10-08,Nevada,4,17,32,0.975
flu,2022-09-17,New Hampshire,1,0,3,0.025
flu,2022-09-17,New Hampshire,1,0,3,0.25
flu,2022-09-17,New Hampshire,1,0,3,0.5
flu,2022-09-17,New Hampshire,1,1,3,0.75
flu,2022-09-17,New Hampshire,1,3,3,0.975
flu,2022-09-24,New Hampshire,2,0,1,0.025
flu,2022-09-24,New Hampshire,2,0,1,0.25
flu,2022-09-24,New Hampshire,2,0,1,0.5
flu,2022-09-24,New Hampshire,2,1,1,0.75
flu,2022-09-24,New Hampshire,2,3,1,0.975
flu,2022-10-01,New Hampshire,3,0,1,0.025
flu,2022-10-01,New Hampshire,3,0,1,0.25
flu,2022-10-01,New Hampshire,3,0,1,0.5
flu,2022-10-01,New Hampshire,3,1,1,0.75
flu,2022-10-01,New Hampshire,3,3,1,0.975
flu,2022-10-08,New Hampshire,4,0,0,0.025
flu,2022-10-08,New Hampshire,4,0,0,0.25
flu,2022-10-08,New Hampshire,4,0,0,0.5
flu,2022-10-08,New Hampshire,4,1,0,0.75
flu,2022-10-08,New Hampshire,4,3,0,0.975
flu,2022-09-17,New Jersey,1,3,10,0.025
flu,2022-09-17,New Jersey,1,8,10,0.25
flu,2022-09-17,New Jersey,1,11,10,0.5
flu,2022-09-17,New Jersey,1,15,10,0.75
flu,2022-09-17,New Jersey,1,27,10,0.975
flu,2022-09-24,New Jersey,2,3,15,0.025
flu,2022-09-24,New Jersey,2,7,15,0.25
flu,2022-09-24,New Jersey,2,11,15,0.5
flu,2022-09-24,New Jersey,2,16,15,0.75
flu,2022-09-24,New Jersey,2,31,15,0.975
flu,2022-10-01,New Jersey,3,2,21,0.025
flu,2022-10-01,New Jersey,3,7,21,0.25
flu,2022-10-01,New Jersey,3,11,21,0.5
flu,2022-10-01,New Jersey,3,17,21,0.75
flu,2022-10-01,New Jersey,3,38,21,0.975
flu,2022-10-08,New Jersey,4,2,24,0.025
flu,2022-10-08,New Jersey,4,7,24,0.25
flu,2022-10-08,New Jersey,4,12,24,0.5
flu,2022-10-08,New Jersey,4,19,24,0.75
flu,2022-10-08,New Jersey,4,44,24,0.975
flu,2022-09-17,New Mexico,1,3,4,0.025
flu,2022-09-17,New Mexico,1,7,4,0.25
flu,2022-09-17,New Mexico,1,10,4,0.5
flu,2022-09-17,New Mexico,1,13,4,0.75
flu,2022-09-17,New Mexico,1,22,4,0.975
flu,2022-09-24,New Mexico,2,2,6,0.025
flu,2022-09-24,New Mexico,2,6,6,0.25
flu,2022-09-24,New Mexico,2,9,6,0.5
flu,2022-09-24,New Mexico,2,13,6,0.75
flu,2022-09-24,New Mexico,2,24,6,0.975
flu,2022-10-01,New Mexico,3,2,14,0.025
flu,2022-10-01,New Mexico,3,6,14,0.25
flu,2022-10-01,New Mexico,3,9,14,0.5
flu,2022-10-01,New Mexico,3,14,14,0.75
flu,2022-10-01,New Mexico,3,28,14,0.975
flu,2022-10-08,New Mexico,4,2,25,0.025
flu,2022-10-08,New Mexico,4,6,25,0.25
flu,2022-10-08,New Mexico,4,9,25,0.5
flu,2022-10-08,New Mexico,4,14,25,0.75
flu,2022-10-08,New Mexico,4,29,25,0.975
flu,2022-09-17,New York,1,7,20,0.025
flu,2022-09-17,New York,1,12,20,0.25
flu,2022-09-17,New York,1,17,20,0.5
flu,2022-09-17,New York,1,22,20,0.75
flu,2022-09-17,New York,1,34,20,0.975
flu,2022-09-24,New York,2,6,11,0.025
flu,2022-09-24,New York,2,12,11,0.25
flu,2022-09-24,New York,2,17,11,0.5
flu,2022-09-24,New York,2,23,11,0.75
flu,2022-09-24,New York,2,41,11,0.975
flu,2022-10-01,New York,3,5,28,0.025
flu,2022-10-01,New York,3,12,28,0.25
flu,2022-10-01,New York,3,17,28,0.5
flu,2022-10-01,New York,3,25,28,0.75
flu,2022-10-01,New York,3,46,28,0.975
flu,2022-10-08,New York,4,5,38,0.025
flu,2022-10-08,New York,4,12,38,0.25
flu,2022-10-08,New York,4,18,38,0.5
flu,2022-10-08,New York,4,26,38,0.75
flu,2022-10-08,New York,4,53,38,0.975
flu,2022-09-17,North Carolina,1,4,17,0.025
flu,2022-09-17,North Carolina,1,9,17,0.25
flu,2022-09-17,North Carolina,1,12,17,0.5
flu,2022-09-17,North Carolina,1,16,17,0.75
flu,2022-09-17,North Carolina,1,28,17,0.975
flu,2022-09-24,North Carolina,2,3,11,0.025
flu,2022-09-24,North Carolina,2,9,11,0.25
flu,2022-09-24,North Carolina,2,12,11,0.5
flu,2022-09-24,North Carolina,2,18,11,0.75
flu,2022-09-24,North Carolina,2,33,11,0.975
flu,2022-10-01,North Carolina,3,3,21,0.025
flu,2022-10-01,North Carolina,3,8,21,0.25
flu,2022-10-01,North Carolina,3,13,21,0.5
flu,2022-10-01,North Carolina,3,19,21,0.75
flu,2022-10-01,North Carolina,3,39,21,0.975
flu,2022-10-08,North Carolina,4,3,20,0.025
flu,2022-10-08,North Carolina,4,9,20,0.25
flu,2022-10-08,North Carolina,4,14,20,0.5
flu,2022-10-08,North Carolina,4,21,20,0.75
flu,2022-10-08,North Carolina,4,45,20,0.975
flu,2022-09-17,North Dakota,1,0,0,0.025
flu,2022-09-17,North Dakota,1,0,0,0.25
flu,2022-09-17,North Dakota,1,1,0,0.5
flu,2022-09-17,North Dakota,1,2,0,0.75
flu,2022-09-17,North Dakota,1,4,0,0.975
flu,2022-09-24,North Dakota,2,0,1,0.025
flu,2022-09-24,North Dakota,2,0,1,0.25
flu,2022-09-24,North Dakota,2,1,1,0.5
flu,2022-09-24,North Dakota,2,2,1,0.75
flu,2022-09-24,North Dakota,2,5,1,0.975
flu,2022-10-01,North Dakota,3,0,0,0.025
flu,2022-10-01,North Dakota,3,0,0,0.25
flu,2022-10-01,North Dakota,3,1,0,0.5
flu,2022-10-01,North Dakota,3,2,0,0.75
flu,2022-10-01,North Dakota,3,5,0,0.975
flu,2022-10-08,North Dakota,4,0,0,0.025
flu,2022-10-08,North Dakota,4,0,0,0.25
flu,2022-10-08,North Dakota,4,1,0,0.5
flu,2022-10-08,North Dakota,4,2,0,0.75
flu,2022-10-08,North Dakota,4,6,0,0.975
flu,2022-09-17,Ohio,1,5,7,0.025
flu,2022-09-17,Ohio,1,10,7,0.25
flu,2022-09-17,Ohio,1,14,7,0.5
flu,2022-09-17,Ohio,1,19,7,0.75
flu,2022-09-17,Ohio,1,30,7,0.975
flu,2022-09-24,Ohio,2,4,11,0.025
flu,2022-09-24,Ohio,2,10,11,0.25
flu,2022-09-24,Ohio,2,14,11,0.5
flu,2022-09-24,Ohio,2,19,11,0.75
flu,2022-09-24,Ohio,2,35,11,0.975
flu,2022-10-01,Ohio,3,4,15,0.025
flu,2022-10-01,Ohio,3,10,15,0.25
flu,2022-10-01,Ohio,3,14,15,0.5
flu,2022-10-01,Ohio,3,21,15,0.75
flu,2022-10-01,Ohio,3,40,15,0.975
flu,2022-10-08,Ohio,4,3,18,0.025
flu,2022-10-08,Ohio,4,10,18,0.25
flu,2022-10-08,Ohio,4,15,18,0.5
flu,2022-10-08,Ohio,4,22,18,0.75
flu,2022-10-08,Ohio,4,44,18,0.975
flu,2022-09-17,Oklahoma,1,3,13,0.025
flu,2022-09-17,Oklahoma,1,7,13,0.25
flu,2022-09-17,Oklahoma,1,9,13,0.5
flu,2022-09-17,Oklahoma,1,13,13,0.75
flu,2022-09-17,Oklahoma,1,21,13,0.975
flu,2022-09-24,Oklahoma,2,2,6,0.025
flu,2022-09-24,Oklahoma,2,7,6,0.25
flu,2022-09-24,Oklahoma,2,10,6,0.5
flu,2022-09-24,Oklahoma,2,14,6,0.75
flu,2022-09-24,Oklahoma,2,24,6,0.975
flu,2022-10-01,Oklahoma,3,2,8,0.025
flu,2022-10-01,Oklahoma,3,7,8,0.25
flu,2022-10-01,Oklahoma,3,10,8,0.5
flu,2022-10-01,Oklahoma,3,15,8,0.75
flu,2022-10-01,Oklahoma,3,28,8,0.975
flu,2022-10-08,Oklahoma,4,2,7,0.025
flu,2022-10-08,Oklahoma,4,7,7,0.25
flu,2022-10-08,Oklahoma,4,11,7,0.5
flu,2022-10-08,Oklahoma,4,16,7,0.75
flu,2022-10-08,Oklahoma,4,33,7,0.975
flu,2022-09-17,Oregon,1,0,0,0.025
flu,2022-09-17,Oregon,1,0,0,0.25
flu,2022-09-17,Oregon,1,1,0,0.5
flu,2022-09-17,Oregon,1,2,0,0.75
flu,2022-09-17,Oregon,1,4,0,0.975
flu,2022-09-24,Oregon,2,0,2,0.025
flu,2022-09-24,Oregon,2,0,2,0.25
flu,2022-09-24,Oregon,2,1,2,0.5
flu,2022-09-24,Oregon,2,2,2,0.75
flu,2022-09-24,Oregon,2,4,2,0.975
flu,2022-10-01,Oregon,3,0,1,0.025
flu,2022-10-01,Oregon,3,0,1,0.25
flu,2022-10-01,Oregon,3,1,1,0.5
flu,2022-10-01,Oregon,3,2,1,0.75
flu,2022-10-01,Oregon,3,5,1,0.975
flu,2022-10-08,Oregon,4,0,0,0.025
flu,2022-10-08,Oregon,4,0,0,0.25
flu,2022-10-08,Oregon,4,1,0,0.5
flu,2022-10-08,Oregon,4,2,0,0.75
flu,2022-10-08,Oregon,4,5,0,0.975
flu,2022-09-17,Pennsylvania,1,16,32,0.025
flu,2022-09-17,Pennsylvania,1,28,32,0.25
flu,2022-09-17,Pennsylvania,1,35,32,0.5
flu,2022-09-17,Pennsylvania,1,44,32,0.75
flu,2022-09-17,Pennsylvania,1,66,32,0.975
flu,2022-09-24,Pennsylvania,2,13,34,0.025
flu,2022-09-24,Pennsylvania,2,26,34,0.25
flu,2022-09-24,Pennsylvania,2,35,34,0.5
flu,2022-09-24,Pennsylvania,2,46,34,0.75
flu,2022-09-24,Pennsylvania,2,79,34,0.975
flu,2022-10-01,Pennsylvania,3,12,45,0.025
flu,2022-10-01,Pennsylvania,3,25,45,0.25
flu,2022-10-01,Pennsylvania,3,36,45,0.5
flu,2022-10-01,Pennsylvania,3,49,45,0.75
flu,2022-10-01,Pennsylvania,3,93,45,0.975
flu,2022-10-08,Pennsylvania,4,11,59,0.025
flu,2022-10-08,Pennsylvania,4,25,59,0.25
flu,2022-10-08,Pennsylvania,4,36,59,0.5
flu,2022-10-08,Pennsylvania,4,52,59,0.75
flu,2022-10-08,Pennsylvania,4,106,59,0.975
flu,2022-09-17,Puerto Rico,1,11,47,0.025
flu,2022-09-17,Puerto Rico,1,24,47,0.25
flu,2022-09-17,Puerto Rico,1,35,47,0.5
flu,2022-09-17,Puerto Rico,1,50,47,0.75
flu,2022-09-17,Puerto Rico,1,98,47,0.975
flu,2022-09-24,Puerto Rico,2,8,43,0.025
flu,2022-09-24,Puerto Rico,2,22,43,0.25
flu,2022-09-24,Puerto Rico,2,34,43,0.5
flu,2022-09-24,Puerto Rico,2,55,43,0.75
flu,2022-09-24,Puerto Rico,2,134,43,0.975
flu,2022-10-01,Puerto Rico,3,6,49,0.025
flu,2022-10-01,Puerto Rico,3,20,49,0.25
flu,2022-10-01,Puerto Rico,3,34,49,0.5
flu,2022-10-01,Puerto Rico,3,59,49,0.75
flu,2022-10-01,Puerto Rico,3,172,49,0.975
flu,2022-10-08,Puerto Rico,4,4,40,0.025
flu,2022-10-08,Puerto Rico,4,18,40,0.25
flu,2022-10-08,Puerto Rico,4,35,40,0.5
flu,2022-10-08,Puerto Rico,4,66,40,0.75
flu,2022-10-08,Puerto Rico,4,209,40,0.975
flu,2022-09-17,Rhode Island,1,0,0,0.025
flu,2022-09-17,Rhode Island,1,0,0,0.25
flu,2022-09-17,Rhode Island,1,0,0,0.5
flu,2022-09-17,Rhode Island,1,0,0,0.75
flu,2022-09-17,Rhode Island,1,2,0,0.975
flu,2022-09-24,Rhode Island,2,0,0,0.025
flu,2022-09-24,Rhode Island,2,0,0,0.25
flu,2022-09-24,Rhode Island,2,0,0,0.5
flu,2022-09-24,Rhode Island,2,0,0,0.75
flu,2022-09-24,Rhode Island,2,2,0,0.975
flu,2022-10-01,Rhode Island,3,0,1,0.025
flu,2022-10-01,Rhode Island,3,0,1,0.25
flu,2022-10-01,Rhode Island,3,0,1,0.5
flu,2022-10-01,Rhode Island,3,0,1,0.75
flu,2022-10-01,Rhode Island,3,2,1,0.975
flu,2022-10-08,Rhode Island,4,0,1,0.025
flu,2022-10-08,Rhode Island,4,0,1,0.25
flu,2022-10-08,Rhode Island,4,0,1,0.5
flu,2022-10-08,Rhode Island,4,0,1,0.75
flu,2022-10-08,Rhode Island,4,2,1,0.975
flu,2022-09-17,South Carolina,1,2,9,0.025
flu,2022-09-17,South Carolina,1,6,9,0.25
flu,2022-09-17,South Carolina,1,9,9,0.5
flu,2022-09-17,South Carolina,1,13,9,0.75
flu,2022-09-17,South Carolina,1,23,9,0.975
flu,2022-09-24,South Carolina,2,2,17,0.025
flu,2022-09-24,South Carolina,2,6,17,0.25
flu,2022-09-24,South Carolina,2,9,17,0.5
flu,2022-09-24,South Carolina,2,14,17,0.75
flu,2022-09-24,South Carolina,2,29,17,0.975
flu,2022-10-01,South Carolina,3,2,18,0.025
flu,2022-10-01,South Carolina,3,6,18,0.25
flu,2022-10-01,South Carolina,3,9,18,0.5
flu,2022-10-01,South Carolina,3,15,18,0.75
flu,2022-10-01,South Carolina,3,33,18,0.975
flu,2022-10-08,South Carolina,4,1,33,0.025
flu,2022-10-08,South Carolina,4,5,33,0.25
flu,2022-10-08,South Carolina,4,10,33,0.5
flu,2022-10-08,South Carolina,4,16,33,0.75
flu,2022-10-08,South Carolina,4,38,33,0.975
flu,2022-09-17,South Dakota,1,1,7,0.025
flu,2022-09-17,South Dakota,1,3,7,0.25
flu,2022-09-17,South Dakota,1,5,7,0.5
flu,2022-09-17,South Dakota,1,8,7,0.75
flu,2022-09-17,South Dakota,1,14,7,0.975
flu,2022-09-24,South Dakota,2,1,7,0.025
flu,2022-09-24,South Dakota,2,3,7,0.25
flu,2022-09-24,South Dakota,2,5,7,0.5
flu,2022-09-24,South Dakota,2,8,7,0.75
flu,2022-09-24,South Dakota,2,14,7,0.975
flu,2022-10-01,South Dakota,3,1,10,0.025
flu,2022-10-01,South Dakota,3,3,10,0.25
flu,2022-10-01,South Dakota,3,5,10,0.5
flu,2022-10-01,South Dakota,3,8,10,0.75
flu,2022-10-01,South Dakota,3,15,10,0.975
flu,2022-10-08,South Dakota,4,0,10,0.025
flu,2022-10-08,South Dakota,4,3,10,0.25
flu,2022-10-08,South Dakota,4,5,10,0.5
flu,2022-10-08,South Dakota,4,8,10,0.75
flu,2022-10-08,South Dakota,4,17,10,0.975
flu,2022-09-17,Tennessee,1,9,18,0.025
flu,2022-09-17,Tennessee,1,15,18,0.25
flu,2022-09-17,Tennessee,1,20,18,0.5
flu,2022-09-17,Tennessee,1,25,18,0.75
flu,2022-09-17,Tennessee,1,39,18,0.975
flu,2022-09-24,Tennessee,2,7,33,0.025
flu,2022-09-24,Tennessee,2,14,33,0.25
flu,2022-09-24,Tennessee,2,20,33,0.5
flu,2022-09-24,Tennessee,2,26,33,0.75
flu,2022-09-24,Tennessee,2,42,33,0.975
flu,2022-10-01,Tennessee,3,7,40,0.025
flu,2022-10-01,Tennessee,3,14,40,0.25
flu,2022-10-01,Tennessee,3,20,40,0.5
flu,2022-10-01,Tennessee,3,27,40,0.75
flu,2022-10-01,Tennessee,3,47,40,0.975
flu,2022-10-08,Tennessee,4,6,44,0.025
flu,2022-10-08,Tennessee,4,14,44,0.25
flu,2022-10-08,Tennessee,4,20,44,0.5
flu,2022-10-08,Tennessee,4,28,44,0.75
flu,2022-10-08,Tennessee,4,53,44,0.975
flu,2022-09-17,Texas,1,55,123,0.025
flu,2022-09-17,Texas,1,85,123,0.25
flu,2022-09-17,Texas,1,106,123,0.5
flu,2022-09-17,Texas,1,130,123,0.75
flu,2022-09-17,Texas,1,191,123,0.975
flu,2022-09-24,Texas,2,44,129,0.025
flu,2022-09-24,Texas,2,77,129,0.25
flu,2022-09-24,Texas,2,104,129,0.5
flu,2022-09-24,Texas,2,138,129,0.75
flu,2022-09-24,Texas,2,235,129,0.975
flu,2022-10-01,Texas,3,37,129,0.025
flu,2022-10-01,Texas,3,73,129,0.25
flu,2022-10-01,Texas,3,103,129,0.5
flu,2022-10-01,Texas,3,146,129,0.75
flu,2022-10-01,Texas,3,278,129,0.975
flu,2022-10-08,Texas,4,32,225,0.025
flu,2022-10-08,Texas,4,70,225,0.25
flu,2022-10-08,Texas,4,104,225,0.5
flu,2022-10-08,Texas,4,151,225,0.75
flu,2022-10-08,Texas,4,308,225,0.975
flu,2022-09-17,Utah,1,0,0,0.025
flu,2022-09-17,Utah,1,0,0,0.25
flu,2022-09-17,Utah,1,1,0,0.5
flu,2022-09-17,Utah,1,2,0,0.75
flu,2022-09-17,Utah,1,4,0,0.975
flu,2022-09-24,Utah,2,0,1,0.025
flu,2022-09-24,Utah,2,0,1,0.25
flu,2022-09-24,Utah,2,1,1,0.5
flu,2022-09-24,Utah,2,2,1,0.75
flu,2022-09-24,Utah,2,4,1,0.975
flu,2022-10-01,Utah,3,0,0,0.025
flu,2022-10-01,Utah,3,0,0,0.25
flu,2022-10-01,Utah,3,1,0,0.5
flu,2022-10-01,Utah,3,2,0,0.75
flu,2022-10-01,Utah,3,4,0,0.975
flu,2022-10-08,Utah,4,0,0,0.025
flu,2022-10-08,Utah,4,0,0,0.25
flu,2022-10-08,Utah,4,1,0,0.5
flu,2022-10-08,Utah,4,2,0,0.75
flu,2022-10-08,Utah,4,5,0,0.975
flu,2022-09-17,Vermont,1,0,0,0.025
flu,2022-09-17,Vermont,1,0,0,0.25
flu,2022-09-17,Vermont,1,0,0,0.5
flu,2022-09-17,Vermont,1,0,0,0.75
flu,2022-09-17,Vermont,1,2,0,0.975
flu,2022-09-24,Vermont,2,0,0,0.025
flu,2022-09-24,Vermont,2,0,0,0.25
flu,2022-09-24,Vermont,2,0,0,0.5
flu,2022-09-24,Vermont,2,0,0,0.75
flu,2022-09-24,Vermont,2,2,0,0.975
flu,2022-10-01,Vermont,3,0,0,0.025
flu,2022-10-01,Vermont,3,0,0,0.25
flu,2022-10-01,Vermont,3,0,0,0.5
flu,2022-10-01,Vermont,3,0,0,0.75
flu,2022-10-01,Vermont,3,2,0,0.975
flu,2022-10-08,Vermont,4,0,1,0.025
flu,2022-10-08,Vermont,4,0,1,0.25
flu,2022-10-08,Vermont,4,0,1,0.5
flu,2022-10-08,Vermont,4,0,1,0.75
flu,2022-10-08,Vermont,4,2,1,0.975
flu,2022-09-17,Virginia,1,9,27,0.025
flu,2022-09-17,Virginia,1,17,27,0.25
flu,2022-09-17,Virginia,1,22,27,0.5
flu,2022-09-17,Virginia,1,28,27,0.75
flu,2022-09-17,Virginia,1,43,27,0.975
flu,2022-09-24,Virginia,2,8,16,0.025
flu,2022-09-24,Virginia,2,16,16,0.25
flu,2022-09-24,Virginia,2,22,16,0.5
flu,2022-09-24,Virginia,2,30,16,0.75
flu,2022-09-24,Virginia,2,50,16,0.975
flu,2022-10-01,Virginia,3,7,29,0.025
flu,2022-10-01,Virginia,3,16,29,0.25
flu,2022-10-01,Virginia,3,22,29,0.5
flu,2022-10-01,Virginia,3,31,29,0.75
flu,2022-10-01,Virginia,3,57,29,0.975
flu,2022-10-08,Virginia,4,7,48,0.025
flu,2022-10-08,Virginia,4,16,48,0.25
flu,2022-10-08,Virginia,4,23,48,0.5
flu,2022-10-08,Virginia,4,33,48,0.75
flu,2022-10-08,Virginia,4,64,48,0.975
flu,2022-09-17,Washington,1,2,16,0.025
flu,2022-09-17,Washington,1,5,16,0.25
flu,2022-09-17,Washington,1,8,16,0.5
flu,2022-09-17,Washington,1,12,16,0.75
flu,2022-09-17,Washington,1,21,16,0.975
flu,2022-09-24,Washington,2,1,7,0.025
flu,2022-09-24,Washington,2,5,7,0.25
flu,2022-09-24,Washington,2,8,7,0.5
flu,2022-09-24,Washington,2,12,7,0.75
flu,2022-09-24,Washington,2,25,7,0.975
flu,2022-10-01,Washington,3,1,11,0.025
flu,2022-10-01,Washington,3,5,11,0.25
flu,2022-10-01,Washington,3,8,11,0.5
flu,2022-10-01,Washington,3,12,11,0.75
flu,2022-10-01,Washington,3,27,11,0.975
flu,2022-10-08,Washington,4,1,15,0.025
flu,2022-10-08,Washington,4,4,15,0.25
flu,2022-10-08,Washington,4,7,15,0.5
flu,2022-10-08,Washington,4,12,15,0.75
flu,2022-10-08,Washington,4,32,15,0.975
flu,2022-09-17,West Virginia,1,0,1,0.025
flu,2022-09-17,West Virginia,1,1,1,0.25
flu,2022-09-17,West Virginia,1,2,1,0.5
flu,2022-09-17,West Virginia,1,4,1,0.75
flu,2022-09-17,West Virginia,1,7,1,0.975
flu,2022-09-24,West Virginia,2,0,1,0.025
flu,2022-09-24,West Virginia,2,1,1,0.25
flu,2022-09-24,West Virginia,2,2,1,0.5
flu,2022-09-24,West Virginia,2,4,1,0.75
flu,2022-09-24,West Virginia,2,8,1,0.975
flu,2022-10-01,West Virginia,3,0,1,0.025
flu,2022-10-01,West Virginia,3,1,1,0.25
flu,2022-10-01,West Virginia,3,2,1,0.5
flu,2022-10-01,West Virginia,3,4,1,0.75
flu,2022-10-01,West Virginia,3,9,1,0.975
flu,2022-10-08,West Virginia,4,0,5,0.025
flu,2022-10-08,West Virginia,4,1,5,0.25
flu,2022-10-08,West Virginia,4,3,5,0.5
flu,2022-10-08,West Virginia,4,4,5,0.75
flu,2022-10-08,West Virginia,4,10,5,0.975
flu,2022-09-17,Wisconsin,1,0,0,0.025
flu,2022-09-17,Wisconsin,1,1,0,0.25
flu,2022-09-17,Wisconsin,1,2,0,0.5
flu,2022-09-17,Wisconsin,1,3,0,0.75
flu,2022-09-17,Wisconsin,1,6,0,0.975
flu,2022-09-24,Wisconsin,2,0,4,0.025
flu,2022-09-24,Wisconsin,2,1,4,0.25
flu,2022-09-24,Wisconsin,2,2,4,0.5
flu,2022-09-24,Wisconsin,2,3,4,0.75
flu,2022-09-24,Wisconsin,2,7,4,0.975
flu,2022-10-01,Wisconsin,3,0,1,0.025
flu,2022-10-01,Wisconsin,3,1,1,0.25
flu,2022-10-01,Wisconsin,3,2,1,0.5
flu,2022-10-01,Wisconsin,3,3,1,0.75
flu,2022-10-01,Wisconsin,3,8,1,0.975
flu,2022-10-08,Wisconsin,4,0,1,0.025
flu,2022-10-08,Wisconsin,4,1,1,0.25
flu,2022-10-08,Wisconsin,4,2,1,0.5
flu,2022-10-08,Wisconsin,4,4,1,0.75
flu,2022-10-08,Wisconsin,4,9,1,0.975
flu,2022-09-17,Wyoming,1,0,0,0.025
flu,2022-09-17,Wyoming,1,0,0,0.25
flu,2022-09-17,Wyoming,1,0,0,0.5
flu,2022-09-17,Wyoming,1,1,0,0.75
flu,2022-09-17,Wyoming,1,2,0,0.975
flu,2022-09-24,Wyoming,2,0,0,0.025
flu,2022-09-24,Wyoming,2,0,0,0.25
flu,2022-09-24,Wyoming,2,0,0,0.5
flu,2022-09-24,Wyoming,2,1,0,0.75
flu,2022-09-24,Wyoming,2,2,0,0.975
flu,2022-10-01,Wyoming,3,0,0,0.025
flu,2022-10-01,Wyoming,3,0,0,0.25
flu,2022-10-01,Wyoming,3,0,0,0.5
flu,2022-10-01,Wyoming,3,1,0,0.75
flu,2022-10-01,Wyoming,3,3,0,0.975
flu,2022-10-08,Wyoming,4,0,1,0.025
flu,2022-10-08,Wyoming,4,0,1,0.25
flu,2022-10-08,Wyoming,4,0,1,0.5
flu,2022-10-08,Wyoming,4,1,1,0.75
flu,2022-10-08,Wyoming,4,3,1,0.975
flu,2022-09-24,Alabama,1,6,19,0.025
flu,2022-09-24,Alabama,1,12,19,0.25
flu,2022-09-24,Alabama,1,17,19,0.5
flu,2022-09-24,Alabama,1,22,19,0.75
flu,2022-09-24,Alabama,1,36,19,0.975
flu,2022-10-01,Alabama,2,5,23,0.025
flu,2022-10-01,Alabama,2,12,23,0.25
flu,2022-10-01,Alabama,2,17,23,0.5
flu,2022-10-01,Alabama,2,24,23,0.75
flu,2022-10-01,Alabama,2,43,23,0.975
flu,2022-10-08,Alabama,3,5,38,0.025
flu,2022-10-08,Alabama,3,12,38,0.25
flu,2022-10-08,Alabama,3,17,38,0.5
flu,2022-10-08,Alabama,3,26,38,0.75
flu,2022-10-08,Alabama,3,52,38,0.975
flu,2022-10-15,Alabama,4,4,81,0.025
flu,2022-10-15,Alabama,4,11,81,0.25
flu,2022-10-15,Alabama,4,18,81,0.5
flu,2022-10-15,Alabama,4,27,81,0.75
flu,2022-10-15,Alabama,4,58,81,0.975
flu,2022-09-24,Alaska,1,0,0,0.025
flu,2022-09-24,Alaska,1,0,0,0.25
flu,2022-09-24,Alaska,1,1,0,0.5
flu,2022-09-24,Alaska,1,3,0,0.75
flu,2022-09-24,Alaska,1,7,0,0.975
flu,2022-10-01,Alaska,2,0,2,0.025
flu,2022-10-01,Alaska,2,0,2,0.25
flu,2022-10-01,Alaska,2,1,2,0.5
flu,2022-10-01,Alaska,2,3,2,0.75
flu,2022-10-01,Alaska,2,8,2,0.975
flu,2022-10-08,Alaska,3,0,0,0.025
flu,2022-10-08,Alaska,3,0,0,0.25
flu,2022-10-08,Alaska,3,1,0,0.5
flu,2022-10-08,Alaska,3,3,0,0.75
flu,2022-10-08,Alaska,3,10,0,0.975
flu,2022-10-15,Alaska,4,0,5,0.025
flu,2022-10-15,Alaska,4,0,5,0.25
flu,2022-10-15,Alaska,4,1,5,0.5
flu,2022-10-15,Alaska,4,3,5,0.75
flu,2022-10-15,Alaska,4,11,5,0.975
flu,2022-09-24,Arizona,1,2,9,0.025
flu,2022-09-24,Arizona,1,6,9,0.25
flu,2022-09-24,Arizona,1,8,9,0.5
flu,2022-09-24,Arizona,1,12,9,0.75
flu,2022-09-24,Arizona,1,20,9,0.975
flu,2022-10-01,Arizona,2,2,10,0.025
flu,2022-10-01,Arizona,2,6,10,0.25
flu,2022-10-01,Arizona,2,9,10,0.5
flu,2022-10-01,Arizona,2,13,10,0.75
flu,2022-10-01,Arizona,2,24,10,0.975
flu,2022-10-08,Arizona,3,2,18,0.025
flu,2022-10-08,Arizona,3,6,18,0.25
flu,2022-10-08,Arizona,3,10,18,0.5
flu,2022-10-08,Arizona,3,14,18,0.75
