model,date,location,horizon,prediction,true_value,quantile
covid,2022-09-24,Nebraska,2,87,110,0.025
covid,2022-09-24,Nebraska,2,123,110,0.25
covid,2022-09-24,Nebraska,2,145,110,0.5
covid,2022-09-24,Nebraska,2,172,110,0.75
covid,2022-09-24,Nebraska,2,238,110,0.975
covid,2022-10-01,Nebraska,3,77,123,0.025
covid,2022-10-01,Nebraska,3,115,123,0.25
covid,2022-10-01,Nebraska,3,141,123,0.5
covid,2022-10-01,Nebraska,3,171,123,0.75
covid,2022-10-01,Nebraska,3,251,123,0.975
covid,2022-10-08,Nebraska,4,69,123,0.025
covid,2022-10-08,Nebraska,4,108,123,0.25
covid,2022-10-08,Nebraska,4,137,123,0.5
covid,2022-10-08,Nebraska,4,170,123,0.75
covid,2022-10-08,Nebraska,4,262,123,0.975
covid,2022-09-17,Nevada,1,92,114,0.025
covid,2022-09-17,Nevada,1,123,114,0.25
covid,2022-09-17,Nevada,1,140,114,0.5
covid,2022-09-17,Nevada,1,161,114,0.75
covid,2022-09-17,Nevada,1,208,114,0.975
covid,2022-09-24,Nevada,2,82,107,0.025
covid,2022-09-24,Nevada,2,116,107,0.25
covid,2022-09-24,Nevada,2,139,107,0.5
covid,2022-09-24,Nevada,2,166,107,0.75
covid,2022-09-24,Nevada,2,231,107,0.975
covid,2022-10-01,Nevada,3,74,140,0.025
covid,2022-10-01,Nevada,3,110,140,0.25
covid,2022-10-01,Nevada,3,138,140,0.5
covid,2022-10-01,Nevada,3,170,140,0.75
covid,2022-10-01,Nevada,3,254,140,0.975
covid,2022-10-08,Nevada,4,66,124,0.025
covid,2022-10-08,Nevada,4,107,124,0.25
covid,2022-10-08,Nevada,4,136,124,0.5
covid,2022-10-08,Nevada,4,174,124,0.75
covid,2022-10-08,Nevada,4,270,124,0.975
covid,2022-09-17,New Hampshire,1,62,101,0.025
covid,2022-09-17,New Hampshire,1,87,101,0.25
covid,2022-09-17,New Hampshire,1,102,101,0.5
covid,2022-09-17,New Hampshire,1,119,101,0.75
covid,2022-09-17,New Hampshire,1,158,101,0.975
covid,2022-09-24,New Hampshire,2,52,97,0.025
covid,2022-09-24,New Hampshire,2,79,97,0.25
covid,2022-09-24,New Hampshire,2,97,97,0.5
covid,2022-09-24,New Hampshire,2,119,97,0.75
covid,2022-09-24,New Hampshire,2,174,97,0.975
covid,2022-10-01,New Hampshire,3,44,125,0.025
covid,2022-10-01,New Hampshire,3,72,125,0.25
covid,2022-10-01,New Hampshire,3,93,125,0.5
covid,2022-10-01,New Hampshire,3,117,125,0.75
covid,2022-10-01,New Hampshire,3,184,125,0.975
covid,2022-10-08,New Hampshire,4,39,125,0.025
covid,2022-10-08,New Hampshire,4,67,125,0.25
covid,2022-10-08,New Hampshire,4,89,125,0.5
covid,2022-10-08,New Hampshire,4,116,125,0.75
covid,2022-10-08,New Hampshire,4,192,125,0.975
covid,2022-09-17,New Jersey,1,575,804,0.025
covid,2022-09-17,New Jersey,1,742,804,0.25
covid,2022-09-17,New Jersey,1,847,804,0.5
covid,2022-09-17,New Jersey,1,965,804,0.75
covid,2022-09-17,New Jersey,1,1242,804,0.975
covid,2022-09-24,New Jersey,2,471,913,0.025
covid,2022-09-24,New Jersey,2,679,913,0.25
covid,2022-09-24,New Jersey,2,818,913,0.5
covid,2022-09-24,New Jersey,2,973,913,0.75
covid,2022-09-24,New Jersey,2,1384,913,0.975
covid,2022-10-01,New Jersey,3,409,1015,0.025
covid,2022-10-01,New Jersey,3,626,1015,0.25
covid,2022-10-01,New Jersey,3,782,1015,0.5
covid,2022-10-01,New Jersey,3,973,1015,0.75
covid,2022-10-01,New Jersey,3,1473,1015,0.975
covid,2022-10-08,New Jersey,4,355,1113,0.025
covid,2022-10-08,New Jersey,4,586,1113,0.25
covid,2022-10-08,New Jersey,4,755,1113,0.5
covid,2022-10-08,New Jersey,4,974,1113,0.75
covid,2022-10-08,New Jersey,4,1577,1113,0.975
covid,2022-09-17,New Mexico,1,87,86,0.025
covid,2022-09-17,New Mexico,1,116,86,0.25
covid,2022-09-17,New Mexico,1,133,86,0.5
covid,2022-09-17,New Mexico,1,152,86,0.75
covid,2022-09-17,New Mexico,1,196,86,0.975
covid,2022-09-24,New Mexico,2,75,125,0.025
covid,2022-09-24,New Mexico,2,107,125,0.25
covid,2022-09-24,New Mexico,2,130,125,0.5
covid,2022-09-24,New Mexico,2,156,125,0.75
covid,2022-09-24,New Mexico,2,218,125,0.975
covid,2022-10-01,New Mexico,3,66,101,0.025
covid,2022-10-01,New Mexico,3,101,101,0.25
covid,2022-10-01,New Mexico,3,127,101,0.5
covid,2022-10-01,New Mexico,3,157,101,0.75
covid,2022-10-01,New Mexico,3,235,101,0.975
covid,2022-10-08,New Mexico,4,60,98,0.025
covid,2022-10-08,New Mexico,4,96,98,0.25
covid,2022-10-08,New Mexico,4,124,98,0.5
covid,2022-10-08,New Mexico,4,158,98,0.75
covid,2022-10-08,New Mexico,4,243,98,0.975
covid,2022-09-17,New York,1,1334,1956,0.025
covid,2022-09-17,New York,1,1665,1956,0.25
covid,2022-09-17,New York,1,1870,1956,0.5
covid,2022-09-17,New York,1,2103,1956,0.75
covid,2022-09-17,New York,1,2613,1956,0.975
covid,2022-09-24,New York,2,1109,2165,0.025
covid,2022-09-24,New York,2,1522,2165,0.25
covid,2022-09-24,New York,2,1798,2165,0.5
covid,2022-09-24,New York,2,2121,2165,0.75
covid,2022-09-24,New York,2,2908,2165,0.975
covid,2022-10-01,New York,3,953,2323,0.025
covid,2022-10-01,New York,3,1407,2323,0.25
covid,2022-10-01,New York,3,1728,2323,0.5
covid,2022-10-01,New York,3,2106,2323,0.75
covid,2022-10-01,New York,3,3122,2323,0.975
covid,2022-10-08,New York,4,831,2446,0.025
covid,2022-10-08,New York,4,1318,2446,0.25
covid,2022-10-08,New York,4,1662,2446,0.5
covid,2022-10-08,New York,4,2092,2446,0.75
covid,2022-10-08,New York,4,3286,2446,0.975
covid,2022-09-17,North Carolina,1,698,897,0.025
covid,2022-09-17,North Carolina,1,882,897,0.25
covid,2022-09-17,North Carolina,1,996,897,0.5
covid,2022-09-17,North Carolina,1,1127,897,0.75
covid,2022-09-17,North Carolina,1,1420,897,0.975
covid,2022-09-24,North Carolina,2,585,887,0.025
covid,2022-09-24,North Carolina,2,807,887,0.25
covid,2022-09-24,North Carolina,2,955,887,0.5
covid,2022-09-24,North Carolina,2,1134,887,0.75
covid,2022-09-24,North Carolina,2,1574,887,0.975
covid,2022-10-01,North Carolina,3,501,770,0.025
covid,2022-10-01,North Carolina,3,747,770,0.25
covid,2022-10-01,North Carolina,3,924,770,0.5
covid,2022-10-01,North Carolina,3,1129,770,0.75
covid,2022-10-01,North Carolina,3,1665,770,0.975
covid,2022-10-08,North Carolina,4,434,686,0.025
covid,2022-10-08,North Carolina,4,698,686,0.25
covid,2022-10-08,North Carolina,4,894,686,0.5
covid,2022-10-08,North Carolina,4,1124,686,0.75
covid,2022-10-08,North Carolina,4,1732,686,0.975
covid,2022-09-17,North Dakota,1,40,67,0.025
covid,2022-09-17,North Dakota,1,56,67,0.25
covid,2022-09-17,North Dakota,1,67,67,0.5
covid,2022-09-17,North Dakota,1,78,67,0.75
covid,2022-09-17,North Dakota,1,103,67,0.975
covid,2022-09-24,North Dakota,2,35,71,0.025
covid,2022-09-24,North Dakota,2,52,71,0.25
covid,2022-09-24,North Dakota,2,65,71,0.5
covid,2022-09-24,North Dakota,2,80,71,0.75
covid,2022-09-24,North Dakota,2,115,71,0.975
covid,2022-10-01,North Dakota,3,30,67,0.025
covid,2022-10-01,North Dakota,3,49,67,0.25
covid,2022-10-01,North Dakota,3,63,67,0.5
covid,2022-10-01,North Dakota,3,80,67,0.75
covid,2022-10-01,North Dakota,3,124,67,0.975
covid,2022-10-08,North Dakota,4,27,68,0.025
covid,2022-10-08,North Dakota,4,47,68,0.25
covid,2022-10-08,North Dakota,4,61,68,0.5
covid,2022-10-08,North Dakota,4,80,68,0.75
covid,2022-10-08,North Dakota,4,133,68,0.975
covid,2022-09-17,Ohio,1,1021,1469,0.025
covid,2022-09-17,Ohio,1,1270,1469,0.25
covid,2022-09-17,Ohio,1,1425,1469,0.5
covid,2022-09-17,Ohio,1,1601,1469,0.75
covid,2022-09-17,Ohio,1,2006,1469,0.975
covid,2022-09-24,Ohio,2,866,1326,0.025
covid,2022-09-24,Ohio,2,1163,1326,0.25
covid,2022-09-24,Ohio,2,1371,1326,0.5
covid,2022-09-24,Ohio,2,1616,1326,0.75
covid,2022-09-24,Ohio,2,2224,1326,0.975
covid,2022-10-01,Ohio,3,759,1077,0.025
covid,2022-10-01,Ohio,3,1081,1077,0.25
covid,2022-10-01,Ohio,3,1316,1077,0.5
covid,2022-10-01,Ohio,3,1619,1077,0.75
covid,2022-10-01,Ohio,3,2337,1077,0.975
covid,2022-10-08,Ohio,4,660,976,0.025
covid,2022-10-08,Ohio,4,1018,976,0.25
covid,2022-10-08,Ohio,4,1266,976,0.5
covid,2022-10-08,Ohio,4,1599,976,0.75
covid,2022-10-08,Ohio,4,2422,976,0.975
covid,2022-09-17,Oklahoma,1,323,382,0.025
covid,2022-09-17,Oklahoma,1,403,382,0.25
covid,2022-09-17,Oklahoma,1,454,382,0.5
covid,2022-09-17,Oklahoma,1,510,382,0.75
covid,2022-09-17,Oklahoma,1,631,382,0.975
covid,2022-09-24,Oklahoma,2,270,319,0.025
covid,2022-09-24,Oklahoma,2,375,319,0.25
covid,2022-09-24,Oklahoma,2,443,319,0.5
covid,2022-09-24,Oklahoma,2,523,319,0.75
covid,2022-09-24,Oklahoma,2,715,319,0.975
covid,2022-10-01,Oklahoma,3,241,255,0.025
covid,2022-10-01,Oklahoma,3,352,255,0.25
covid,2022-10-01,Oklahoma,3,428,255,0.5
covid,2022-10-01,Oklahoma,3,521,255,0.75
covid,2022-10-01,Oklahoma,3,758,255,0.975
covid,2022-10-08,Oklahoma,4,217,217,0.025
covid,2022-10-08,Oklahoma,4,334,217,0.25
covid,2022-10-08,Oklahoma,4,418,217,0.5
covid,2022-10-08,Oklahoma,4,522,217,0.75
covid,2022-10-08,Oklahoma,4,806,217,0.975
covid,2022-09-17,Oregon,1,196,249,0.025
covid,2022-09-17,Oregon,1,254,249,0.25
covid,2022-09-17,Oregon,1,289,249,0.5
covid,2022-09-17,Oregon,1,329,249,0.75
covid,2022-09-17,Oregon,1,416,249,0.975
covid,2022-09-24,Oregon,2,162,272,0.025
covid,2022-09-24,Oregon,2,229,272,0.25
covid,2022-09-24,Oregon,2,274,272,0.5
covid,2022-09-24,Oregon,2,329,272,0.75
covid,2022-09-24,Oregon,2,462,272,0.975
covid,2022-10-01,Oregon,3,139,265,0.025
covid,2022-10-01,Oregon,3,211,265,0.25
covid,2022-10-01,Oregon,3,265,265,0.5
covid,2022-10-01,Oregon,3,327,265,0.75
covid,2022-10-01,Oregon,3,495,265,0.975
covid,2022-10-08,Oregon,4,124,236,0.025
covid,2022-10-08,Oregon,4,197,236,0.25
covid,2022-10-08,Oregon,4,253,236,0.5
covid,2022-10-08,Oregon,4,323,236,0.75
covid,2022-10-08,Oregon,4,509,236,0.975
covid,2022-09-17,Pennsylvania,1,903,1289,0.025
covid,2022-09-17,Pennsylvania,1,1122,1289,0.25
covid,2022-09-17,Pennsylvania,1,1260,1289,0.5
covid,2022-09-17,Pennsylvania,1,1412,1289,0.75
covid,2022-09-17,Pennsylvania,1,1756,1289,0.975
covid,2022-09-24,Pennsylvania,2,763,1246,0.025
covid,2022-09-24,Pennsylvania,2,1036,1246,0.25
covid,2022-09-24,Pennsylvania,2,1208,1246,0.5
covid,2022-09-24,Pennsylvania,2,1421,1246,0.75
covid,2022-09-24,Pennsylvania,2,1939,1246,0.975
covid,2022-10-01,Pennsylvania,3,665,1285,0.025
covid,2022-10-01,Pennsylvania,3,955,1285,0.25
covid,2022-10-01,Pennsylvania,3,1165,1285,0.5
covid,2022-10-01,Pennsylvania,3,1412,1285,0.75
covid,2022-10-01,Pennsylvania,3,2045,1285,0.975
covid,2022-10-08,Pennsylvania,4,585,1360,0.025
covid,2022-10-08,Pennsylvania,4,896,1360,0.25
covid,2022-10-08,Pennsylvania,4,1127,1360,0.5
covid,2022-10-08,Pennsylvania,4,1406,1360,0.75
covid,2022-10-08,Pennsylvania,4,2142,1360,0.975
covid,2022-09-17,Puerto Rico,1,95,163,0.025
covid,2022-09-17,Puerto Rico,1,148,163,0.25
covid,2022-09-17,Puerto Rico,1,186,163,0.5
covid,2022-09-17,Puerto Rico,1,233,163,0.75
covid,2022-09-17,Puerto Rico,1,350,163,0.975
covid,2022-09-24,Puerto Rico,2,71,150,0.025
covid,2022-09-24,Puerto Rico,2,131,150,0.25
covid,2022-09-24,Puerto Rico,2,178,150,0.5
covid,2022-09-24,Puerto Rico,2,242,150,0.75
covid,2022-09-24,Puerto Rico,2,426,150,0.975
covid,2022-10-01,Puerto Rico,3,54,133,0.025
covid,2022-10-01,Puerto Rico,3,118,133,0.25
covid,2022-10-01,Puerto Rico,3,171,133,0.5
covid,2022-10-01,Puerto Rico,3,247,133,0.75
covid,2022-10-01,Puerto Rico,3,492,133,0.975
covid,2022-10-08,Puerto Rico,4,48,126,0.025
covid,2022-10-08,Puerto Rico,4,109,126,0.25
covid,2022-10-08,Puerto Rico,4,164,126,0.5
covid,2022-10-08,Puerto Rico,4,246,126,0.75
covid,2022-10-08,Puerto Rico,4,559,126,0.975
covid,2022-09-17,Rhode Island,1,42,90,0.025
covid,2022-09-17,Rhode Island,1,59,90,0.25
covid,2022-09-17,Rhode Island,1,70,90,0.5
covid,2022-09-17,Rhode Island,1,83,90,0.75
covid,2022-09-17,Rhode Island,1,113,90,0.975
covid,2022-09-24,Rhode Island,2,35,72,0.025
covid,2022-09-24,Rhode Island,2,55,72,0.25
covid,2022-09-24,Rhode Island,2,68,72,0.5
covid,2022-09-24,Rhode Island,2,83,72,0.75
covid,2022-09-24,Rhode Island,2,125,72,0.975
covid,2022-10-01,Rhode Island,3,30,87,0.025
covid,2022-10-01,Rhode Island,3,50,87,0.25
covid,2022-10-01,Rhode Island,3,65,87,0.5
covid,2022-10-01,Rhode Island,3,82,87,0.75
covid,2022-10-01,Rhode Island,3,133,87,0.975
covid,2022-10-08,Rhode Island,4,27,100,0.025
covid,2022-10-08,Rhode Island,4,47,100,0.25
covid,2022-10-08,Rhode Island,4,62,100,0.5
covid,2022-10-08,Rhode Island,4,82,100,0.75
covid,2022-10-08,Rhode Island,4,137,100,0.975
covid,2022-09-17,South Carolina,1,320,394,0.025
covid,2022-09-17,South Carolina,1,423,394,0.25
covid,2022-09-17,South Carolina,1,486,394,0.5
covid,2022-09-17,South Carolina,1,562,394,0.75
covid,2022-09-17,South Carolina,1,737,394,0.975
covid,2022-09-24,South Carolina,2,264,319,0.025
covid,2022-09-24,South Carolina,2,385,319,0.25
covid,2022-09-24,South Carolina,2,472,319,0.5
covid,2022-09-24,South Carolina,2,572,319,0.75
covid,2022-09-24,South Carolina,2,822,319,0.975
covid,2022-10-01,South Carolina,3,226,280,0.025
covid,2022-10-01,South Carolina,3,354,280,0.25
covid,2022-10-01,South Carolina,3,449,280,0.5
covid,2022-10-01,South Carolina,3,570,280,0.75
covid,2022-10-01,South Carolina,3,894,280,0.975
covid,2022-10-08,South Carolina,4,186,277,0.025
covid,2022-10-08,South Carolina,4,331,277,0.25
covid,2022-10-08,South Carolina,4,432,277,0.5
covid,2022-10-08,South Carolina,4,571,277,0.75
covid,2022-10-08,South Carolina,4,937,277,0.975
covid,2022-09-17,South Dakota,1,68,91,0.025
covid,2022-09-17,South Dakota,1,89,91,0.25
covid,2022-09-17,South Dakota,1,103,91,0.5
covid,2022-09-17,South Dakota,1,118,91,0.75
covid,2022-09-17,South Dakota,1,151,91,0.975
covid,2022-09-24,South Dakota,2,57,97,0.025
covid,2022-09-24,South Dakota,2,83,97,0.25
covid,2022-09-24,South Dakota,2,99,97,0.5
covid,2022-09-24,South Dakota,2,118,97,0.75
covid,2022-09-24,South Dakota,2,164,97,0.975
covid,2022-10-01,South Dakota,3,51,77,0.025
covid,2022-10-01,South Dakota,3,77,77,0.25
covid,2022-10-01,South Dakota,3,95,77,0.5
covid,2022-10-01,South Dakota,3,118,77,0.75
covid,2022-10-01,South Dakota,3,172,77,0.975
covid,2022-10-08,South Dakota,4,45,92,0.025
covid,2022-10-08,South Dakota,4,73,92,0.25
covid,2022-10-08,South Dakota,4,92,92,0.5
covid,2022-10-08,South Dakota,4,116,92,0.75
covid,2022-10-08,South Dakota,4,179,92,0.975
covid,2022-09-17,Tennessee,1,504,549,0.025
covid,2022-09-17,Tennessee,1,625,549,0.25
covid,2022-09-17,Tennessee,1,697,549,0.5
covid,2022-09-17,Tennessee,1,776,549,0.75
covid,2022-09-17,Tennessee,1,958,549,0.975
covid,2022-09-24,Tennessee,2,429,450,0.025
covid,2022-09-24,Tennessee,2,575,450,0.25
covid,2022-09-24,Tennessee,2,670,450,0.5
covid,2022-09-24,Tennessee,2,781,450,0.75
covid,2022-09-24,Tennessee,2,1050,450,0.975
covid,2022-10-01,Tennessee,3,376,388,0.025
covid,2022-10-01,Tennessee,3,532,388,0.25
covid,2022-10-01,Tennessee,3,642,388,0.5
covid,2022-10-01,Tennessee,3,773,388,0.75
covid,2022-10-01,Tennessee,3,1110,388,0.975
covid,2022-10-08,Tennessee,4,330,325,0.025
covid,2022-10-08,Tennessee,4,499,325,0.25
covid,2022-10-08,Tennessee,4,624,325,0.5
covid,2022-10-08,Tennessee,4,770,325,0.75
covid,2022-10-08,Tennessee,4,1167,325,0.975
covid,2022-09-17,Texas,1,1900,2537,0.025
covid,2022-09-17,Texas,1,2392,2537,0.25
covid,2022-09-17,Texas,1,2694,2537,0.5
covid,2022-09-17,Texas,1,3037,2537,0.75
covid,2022-09-17,Texas,1,3805,2537,0.975
covid,2022-09-24,Texas,2,1593,2149,0.025
covid,2022-09-24,Texas,2,2209,2149,0.25
covid,2022-09-24,Texas,2,2632,2149,0.5
covid,2022-09-24,Texas,2,3108,2149,0.75
covid,2022-09-24,Texas,2,4319,2149,0.975
covid,2022-10-01,Texas,3,1398,1658,0.025
covid,2022-10-01,Texas,3,2048,1658,0.25
covid,2022-10-01,Texas,3,2521,1658,0.5
covid,2022-10-01,Texas,3,3126,1658,0.75
covid,2022-10-01,Texas,3,4690,1658,0.975
covid,2022-10-08,Texas,4,1213,1449,0.025
covid,2022-10-08,Texas,4,1933,1449,0.25
covid,2022-10-08,Texas,4,2444,1449,0.5
covid,2022-10-08,Texas,4,3140,1449,0.75
covid,2022-10-08,Texas,4,4988,1449,0.975
covid,2022-09-17,Utah,1,122,163,0.025
covid,2022-09-17,Utah,1,156,163,0.25
covid,2022-09-17,Utah,1,177,163,0.5
covid,2022-09-17,Utah,1,202,163,0.75
covid,2022-09-17,Utah,1,257,163,0.975
covid,2022-09-24,Utah,2,105,165,0.025
covid,2022-09-24,Utah,2,146,165,0.25
covid,2022-09-24,Utah,2,173,165,0.5
covid,2022-09-24,Utah,2,205,165,0.75
covid,2022-09-24,Utah,2,281,165,0.975
covid,2022-10-01,Utah,3,92,149,0.025
covid,2022-10-01,Utah,3,138,149,0.25
covid,2022-10-01,Utah,3,169,149,0.5
covid,2022-10-01,Utah,3,207,149,0.75
covid,2022-10-01,Utah,3,297,149,0.975
covid,2022-10-08,Utah,4,84,129,0.025
covid,2022-10-08,Utah,4,130,129,0.25
covid,2022-10-08,Utah,4,164,129,0.5
covid,2022-10-08,Utah,4,207,129,0.75
covid,2022-10-08,Utah,4,312,129,0.975
covid,2022-09-17,Vermont,1,21,43,0.025
covid,2022-09-17,Vermont,1,32,43,0.25
covid,2022-09-17,Vermont,1,39,43,0.5
covid,2022-09-17,Vermont,1,46,43,0.75
covid,2022-09-17,Vermont,1,63,43,0.975
covid,2022-09-24,Vermont,2,18,55,0.025
covid,2022-09-24,Vermont,2,29,55,0.25
covid,2022-09-24,Vermont,2,37,55,0.5
covid,2022-09-24,Vermont,2,46,55,0.75
covid,2022-09-24,Vermont,2,67,55,0.975
covid,2022-10-01,Vermont,3,16,45,0.025
covid,2022-10-01,Vermont,3,27,45,0.25
covid,2022-10-01,Vermont,3,35,45,0.5
covid,2022-10-01,Vermont,3,45,45,0.75
covid,2022-10-01,Vermont,3,72,45,0.975
covid,2022-10-08,Vermont,4,13,49,0.025
covid,2022-10-08,Vermont,4,24,49,0.25
covid,2022-10-08,Vermont,4,33,49,0.5
covid,2022-10-08,Vermont,4,44,49,0.75
covid,2022-10-08,Vermont,4,74,49,0.975
covid,2022-09-17,Virginia,1,542,704,0.025
covid,2022-09-17,Virginia,1,676,704,0.25
covid,2022-09-17,Virginia,1,760,704,0.5
covid,2022-09-17,Virginia,1,856,704,0.75
covid,2022-09-17,Virginia,1,1059,704,0.975
covid,2022-09-24,Virginia,2,459,617,0.025
covid,2022-09-24,Virginia,2,621,617,0.25
covid,2022-09-24,Virginia,2,731,617,0.5
covid,2022-09-24,Virginia,2,855,617,0.75
covid,2022-09-24,Virginia,2,1175,617,0.975
covid,2022-10-01,Virginia,3,392,521,0.025
covid,2022-10-01,Virginia,3,573,521,0.25
covid,2022-10-01,Virginia,3,695,521,0.5
covid,2022-10-01,Virginia,3,847,521,0.75
covid,2022-10-01,Virginia,3,1229,521,0.975
covid,2022-10-08,Virginia,4,346,590,0.025
covid,2022-10-08,Virginia,4,534,590,0.25
covid,2022-10-08,Virginia,4,667,590,0.5
covid,2022-10-08,Virginia,4,838,590,0.75
covid,2022-10-08,Virginia,4,1269,590,0.975
covid,2022-09-17,Washington,1,281,421,0.025
covid,2022-09-17,Washington,1,367,421,0.25
covid,2022-09-17,Washington,1,424,421,0.5
covid,2022-09-17,Washington,1,486,421,0.75
covid,2022-09-17,Washington,1,646,421,0.975
covid,2022-09-24,Washington,2,231,450,0.025
covid,2022-09-24,Washington,2,334,450,0.25
covid,2022-09-24,Washington,2,406,450,0.5
covid,2022-09-24,Washington,2,495,450,0.75
covid,2022-09-24,Washington,2,724,450,0.975
covid,2022-10-01,Washington,3,194,427,0.025
covid,2022-10-01,Washington,3,309,427,0.25
covid,2022-10-01,Washington,3,386,427,0.5
covid,2022-10-01,Washington,3,495,427,0.75
covid,2022-10-01,Washington,3,786,427,0.975
covid,2022-10-08,Washington,4,170,397,0.025
covid,2022-10-08,Washington,4,286,397,0.25
covid,2022-10-08,Washington,4,374,397,0.5
covid,2022-10-08,Washington,4,489,397,0.75
covid,2022-10-08,Washington,4,828,397,0.975
covid,2022-09-17,West Virginia,1,212,317,0.025
covid,2022-09-17,West Virginia,1,271,317,0.25
covid,2022-09-17,West Virginia,1,308,317,0.5
covid,2022-09-17,West Virginia,1,346,317,0.75
covid,2022-09-17,West Virginia,1,441,317,0.975
covid,2022-09-24,West Virginia,2,181,249,0.025
covid,2022-09-24,West Virginia,2,247,249,0.25
covid,2022-09-24,West Virginia,2,293,249,0.5
covid,2022-09-24,West Virginia,2,347,249,0.75
covid,2022-09-24,West Virginia,2,481,249,0.975
covid,2022-10-01,West Virginia,3,155,196,0.025
covid,2022-10-01,West Virginia,3,227,196,0.25
covid,2022-10-01,West Virginia,3,278,196,0.5
covid,2022-10-01,West Virginia,3,341,196,0.75
covid,2022-10-01,West Virginia,3,502,196,0.975
covid,2022-10-08,West Virginia,4,137,196,0.025
covid,2022-10-08,West Virginia,4,211,196,0.25
covid,2022-10-08,West Virginia,4,267,196,0.5
covid,2022-10-08,West Virginia,4,337,196,0.75
covid,2022-10-08,West Virginia,4,525,196,0.975
covid,2022-09-17,Wisconsin,1,377,548,0.025
covid,2022-09-17,Wisconsin,1,482,548,0.25
covid,2022-09-17,Wisconsin,1,545,548,0.5
covid,2022-09-17,Wisconsin,1,617,548,0.75
covid,2022-09-17,Wisconsin,1,777,548,0.975
covid,2022-09-24,Wisconsin,2,325,545,0.025
covid,2022-09-24,Wisconsin,2,448,545,0.25
covid,2022-09-24,Wisconsin,2,536,545,0.5
covid,2022-09-24,Wisconsin,2,633,545,0.75
covid,2022-09-24,Wisconsin,2,873,545,0.975
covid,2022-10-01,Wisconsin,3,284,487,0.025
covid,2022-10-01,Wisconsin,3,418,487,0.25
covid,2022-10-01,Wisconsin,3,522,487,0.5
covid,2022-10-01,Wisconsin,3,641,487,0.75
covid,2022-10-01,Wisconsin,3,951,487,0.975
covid,2022-10-08,Wisconsin,4,251,550,0.025
covid,2022-10-08,Wisconsin,4,397,550,0.25
covid,2022-10-08,Wisconsin,4,509,550,0.5
covid,2022-10-08,Wisconsin,4,640,550,0.75
covid,2022-10-08,Wisconsin,4,1006,550,0.975
covid,2022-09-17,Wyoming,1,16,36,0.025
covid,2022-09-17,Wyoming,1,25,36,0.25
covid,2022-09-17,Wyoming,1,30,36,0.5
covid,2022-09-17,Wyoming,1,36,36,0.75
covid,2022-09-17,Wyoming,1,48,36,0.975
covid,2022-09-24,Wyoming,2,14,37,0.025
covid,2022-09-24,Wyoming,2,24,37,0.25
covid,2022-09-24,Wyoming,2,29,37,0.5
covid,2022-09-24,Wyoming,2,36,37,0.75
covid,2022-09-24,Wyoming,2,52,37,0.975
covid,2022-10-01,Wyoming,3,13,50,0.025
covid,2022-10-01,Wyoming,3,23,50,0.25
covid,2022-10-01,Wyoming,3,29,50,0.5
covid,2022-10-01,Wyoming,3,37,50,0.75
covid,2022-10-01,Wyoming,3,56,50,0.975
covid,2022-10-08,Wyoming,4,12,37,0.025
covid,2022-10-08,Wyoming,4,22,37,0.25
covid,2022-10-08,Wyoming,4,29,37,0.5
covid,2022-10-08,Wyoming,4,37,37,0.75
covid,2022-10-08,Wyoming,4,60,37,0.975
covid,2022-09-24,Alabama,1,297,323,0.025
covid,2022-09-24,Alabama,1,379,323,0.25
covid,2022-09-24,Alabama,1,433,323,0.5
covid,2022-09-24,Alabama,1,493,323,0.75
covid,2022-09-24,Alabama,1,628,323,0.975
covid,2022-10-01,Alabama,2,250,289,0.025
covid,2022-10-01,Alabama,2,351,289,0.25
covid,2022-10-01,Alabama,2,418,289,0.5
covid,2022-10-01,Alabama,2,498,289,0.75
covid,2022-10-01,Alabama,2,688,289,0.975
covid,2022-10-08,Alabama,3,218,274,0.025
covid,2022-10-08,Alabama,3,327,274,0.25
covid,2022-10-08,Alabama,3,406,274,0.5
covid,2022-10-08,Alabama,3,505,274,0.75
covid,2022-10-08,Alabama,3,745,274,0.975
covid,2022-10-15,Alabama,4,201,232,0.025
covid,2022-10-15,Alabama,4,312,232,0.25
covid,2022-10-15,Alabama,4,399,232,0.5
covid,2022-10-15,Alabama,4,512,232,0.75
covid,2022-10-15,Alabama,4,793,232,0.975
covid,2022-09-24,Alaska,1,24,40,0.025
covid,2022-09-24,Alaska,1,41,40,0.25
covid,2022-09-24,Alaska,1,52,40,0.5
covid,2022-09-24,Alaska,1,67,40,0.75
covid,2022-09-24,Alaska,1,104,40,0.975
covid,2022-10-01,Alaska,2,18,44,0.025
covid,2022-10-01,Alaska,2,36,44,0.25
covid,2022-10-01,Alaska,2,50,44,0.5
covid,2022-10-01,Alaska,2,68,44,0.75
covid,2022-10-01,Alaska,2,126,44,0.975
covid,2022-10-08,Alaska,3,15,32,0.025
covid,2022-10-08,Alaska,3,33,32,0.25
covid,2022-10-08,Alaska,3,48,32,0.5
covid,2022-10-08,Alaska,3,69,32,0.75
covid,2022-10-08,Alaska,3,139,32,0.975
