location,date,epiweek,epiyear,population,count,weekly_rate
Nevada,2021-05-22,20,2021,3165539,0,0
New Hampshire,2021-05-22,20,2021,1394692,0,0
New Jersey,2021-05-22,20,2021,9254137,8,0.0864478232816307
New Mexico,2021-05-22,20,2021,2100079,1,0.04761725630321526
New York,2021-05-22,20,2021,19657190,23,0.11700553334428776
North Carolina,2021-05-22,20,2021,10596562,12,0.11324427677580709
North Dakota,2021-05-22,20,2021,772061,0,0
Ohio,2021-05-22,20,2021,11749303,1,0.008511143171641757
Oklahoma,2021-05-22,20,2021,4001266,8,0.1999367200281111
Oregon,2021-05-22,20,2021,4238665,0,0
Pennsylvania,2021-05-22,20,2021,12969276,15,0.11565795962704471
Puerto Rico,2021-05-22,20,2021,3221789,17,0.527657149490547
Rhode Island,2021-05-22,20,2021,1090390,0,0
South Carolina,2021-05-22,20,2021,5246039,8,0.15249600698736704
South Dakota,2021-05-22,20,2021,906458,0,0
Tennessee,2021-05-22,20,2021,7030607,9,0.12801170652832677
Texas,2021-05-22,20,2021,29914599,28,0.09359978383798492
US,2021-05-22,20,2021,332200066,325,0.09783261150827104
Utah,2021-05-22,20,2021,3376238,2,0.059237530055641814
Vermont,2021-05-22,20,2021,646910,0,0
Virginia,2021-05-22,20,2021,8583866,13,0.1514469121489082
Washington,2021-05-22,20,2021,7735834,3,0.038780563285096346
West Virginia,2021-05-22,20,2021,1774977,5,0.28169379096179836
Wisconsin,2021-05-22,20,2021,5891022,0,0
Wyoming,2021-05-22,20,2021,578583,2,0.34567209890370093
Alabama,2021-05-29,21,2021,5063778,16,0.31596961794138684
Alaska,2021-05-29,21,2021,711426,8,1.1245020564331356
Arizona,2021-05-29,21,2021,7341018,5,0.06811044462770695
Arkansas,2021-05-29,21,2021,3041878,10,0.32874428231506986
California,2021-05-29,21,2021,38886551,13,0.033430581179596
Colorado,2021-05-29,21,2021,5803748,2,0.03446049001438381
Connecticut,2021-05-29,21,2021,3621089,0,0
Delaware,2021-05-29,21,2021,1014872,0,0
District of Columbia,2021-05-29,21,2021,668576,0,0
Florida,2021-05-29,21,2021,22183852,36,0.16228020273485416
Georgia,2021-05-29,21,2021,10855454,8,0.07369567408235528
Hawaii,2021-05-29,21,2021,1398977,0,0
Idaho,2021-05-29,21,2021,1935521,0,0
Illinois,2021-05-29,21,2021,12563096,3,0.023879464106618304
Indiana,2021-05-29,21,2021,6831941,4,0.058548514982784544
Iowa,2021-05-29,21,2021,3200224,1,0.03124781265311428
Kansas,2021-05-29,21,2021,2916451,1,0.034288249656860344
Kentucky,2021-05-29,21,2021,4494379,7,0.15575010474194545
Louisiana,2021-05-29,21,2021,4575074,6,0.13114541972435856
Maine,2021-05-29,21,2021,1384543,0,0
Maryland,2021-05-29,21,2021,6133130,0,0
Massachusetts,2021-05-29,21,2021,6978662,0,0
Michigan,2021-05-29,21,2021,10032075,2,0.019936055103256304
Minnesota,2021-05-29,21,2021,5716548,0,0
Mississippi,2021-05-29,21,2021,2927305,10,0.34161114062251796
Missouri,2021-05-29,21,2021,6164537,3,0.04866545532941079
Montana,2021-05-29,21,2021,1119563,0,0
Nebraska,2021-05-29,21,2021,1961505,0,0
Nevada,2021-05-29,21,2021,3165539,0,0
New Hampshire,2021-05-29,21,2021,1394692,0,0
New Jersey,2021-05-29,21,2021,9254137,4,0.04322391164081535
New Mexico,2021-05-29,21,2021,2100079,0,0
New York,2021-05-29,21,2021,19657190,16,0.08139515363080888
North Carolina,2021-05-29,21,2021,10596562,6,0.056622138387903545
North Dakota,2021-05-29,21,2021,772061,1,0.129523444391052
Ohio,2021-05-29,21,2021,11749303,3,0.02553342951492527
Oklahoma,2021-05-29,21,2021,4001266,18,0.44985762006325
Oregon,2021-05-29,21,2021,4238665,1,0.023592333907020254
Pennsylvania,2021-05-29,21,2021,12969276,25,0.19276326604507452
Puerto Rico,2021-05-29,21,2021,3221789,7,0.21727059096669582
Rhode Island,2021-05-29,21,2021,1090390,0,0
South Carolina,2021-05-29,21,2021,5246039,8,0.15249600698736704
South Dakota,2021-05-29,21,2021,906458,2,0.22063901471441588
Tennessee,2021-05-29,21,2021,7030607,5,0.07111761473795933
Texas,2021-05-29,21,2021,29914599,29,0.0969426332607701
US,2021-05-29,21,2021,332200066,291,0.08759781522740577
Utah,2021-05-29,21,2021,3376238,0,0
Vermont,2021-05-29,21,2021,646910,0,0
Virginia,2021-05-29,21,2021,8583866,23,0.26794453687883757
Washington,2021-05-29,21,2021,7735834,0,0
West Virginia,2021-05-29,21,2021,1774977,5,0.28169379096179836
Wisconsin,2021-05-29,21,2021,5891022,3,0.05092494986438686
Wyoming,2021-05-29,21,2021,578583,0,0
Alabama,2021-06-05,22,2021,5063778,17,0.3357177190627235
Alaska,2021-06-05,22,2021,711426,7,0.9839392993789937
Arizona,2021-06-05,22,2021,7341018,12,0.16346506710649666
Arkansas,2021-06-05,22,2021,3041878,9,0.29586985408356287
California,2021-06-05,22,2021,38886551,7,0.018001082173628617
Colorado,2021-06-05,22,2021,5803748,0,0
Connecticut,2021-06-05,22,2021,3621089,0,0
Delaware,2021-06-05,22,2021,1014872,0,0
District of Columbia,2021-06-05,22,2021,668576,0,0
Florida,2021-06-05,22,2021,22183852,32,0.14424906909764815
Georgia,2021-06-05,22,2021,10855454,11,0.10133155186323851
Hawaii,2021-06-05,22,2021,1398977,0,0
Idaho,2021-06-05,22,2021,1935521,0,0
Illinois,2021-06-05,22,2021,12563096,3,0.023879464106618304
Indiana,2021-06-05,22,2021,6831941,8,0.11709702996556909
Iowa,2021-06-05,22,2021,3200224,0,0
Kansas,2021-06-05,22,2021,2916451,0,0
Kentucky,2021-06-05,22,2021,4494379,2,0.04450002992627013
Louisiana,2021-06-05,22,2021,4575074,9,0.19671812958653784
Maine,2021-06-05,22,2021,1384543,0,0
Maryland,2021-06-05,22,2021,6133130,0,0
Massachusetts,2021-06-05,22,2021,6978662,0,0
Michigan,2021-06-05,22,2021,10032075,1,0.009968027551628152
Minnesota,2021-06-05,22,2021,5716548,0,0
Mississippi,2021-06-05,22,2021,2927305,11,0.37577225468476977
Missouri,2021-06-05,22,2021,6164537,0,0
Montana,2021-06-05,22,2021,1119563,0,0
Nebraska,2021-06-05,22,2021,1961505,0,0
Nevada,2021-06-05,22,2021,3165539,1,0.03159019680376707
New Hampshire,2021-06-05,22,2021,1394692,0,0
New Jersey,2021-06-05,22,2021,9254137,2,0.021611955820407674
New Mexico,2021-06-05,22,2021,2100079,7,0.3333207941225068
New York,2021-06-05,22,2021,19657190,14,0.07122075942695777
North Carolina,2021-06-05,22,2021,10596562,5,0.04718511532325296
North Dakota,2021-06-05,22,2021,772061,0,0
Ohio,2021-06-05,22,2021,11749303,0,0
Oklahoma,2021-06-05,22,2021,4001266,11,0.27491299003865277
Oregon,2021-06-05,22,2021,4238665,0,0
Pennsylvania,2021-06-05,22,2021,12969276,10,0.07710530641802982
Puerto Rico,2021-06-05,22,2021,3221789,8,0.24830924681908095
Rhode Island,2021-06-05,22,2021,1090390,0,0
South Carolina,2021-06-05,22,2021,5246039,16,0.3049920139747341
South Dakota,2021-06-05,22,2021,906458,0,0
Tennessee,2021-06-05,22,2021,7030607,26,0.3698115966373885
Texas,2021-06-05,22,2021,29914599,32,0.10697118152912563
US,2021-06-05,22,2021,332200066,283,0.08518962786720218
Utah,2021-06-05,22,2021,3376238,0,0
Vermont,2021-06-05,22,2021,646910,0,0
Virginia,2021-06-05,22,2021,8583866,19,0.22134548698686582
Washington,2021-06-05,22,2021,7735834,0,0
West Virginia,2021-06-05,22,2021,1774977,1,0.05633875819235967
Wisconsin,2021-06-05,22,2021,5891022,2,0.03394996657625791
Wyoming,2021-06-05,22,2021,578583,0,0
Alabama,2021-06-12,23,2021,5063778,20,0.39496202242673356
Alaska,2021-06-12,23,2021,711426,7,0.9839392993789937
Arizona,2021-06-12,23,2021,7341018,5,0.06811044462770695
Arkansas,2021-06-12,23,2021,3041878,5,0.16437214115753493
California,2021-06-12,23,2021,38886551,4,0.010286332670644924
Colorado,2021-06-12,23,2021,5803748,0,0
Connecticut,2021-06-12,23,2021,3621089,0,0
Delaware,2021-06-12,23,2021,1014872,0,0
District of Columbia,2021-06-12,23,2021,668576,0,0
Florida,2021-06-12,23,2021,22183852,19,0.08564788477672859
Georgia,2021-06-12,23,2021,10855454,6,0.055271755561766465
Hawaii,2021-06-12,23,2021,1398977,0,0
Idaho,2021-06-12,23,2021,1935521,1,0.05166567554679076
Illinois,2021-06-12,23,2021,12563096,1,0.007959821368872768
Indiana,2021-06-12,23,2021,6831941,5,0.07318564372848067
Iowa,2021-06-12,23,2021,3200224,1,0.03124781265311428
Kansas,2021-06-12,23,2021,2916451,0,0
Kentucky,2021-06-12,23,2021,4494379,3,0.06675004488940518
Louisiana,2021-06-12,23,2021,4575074,8,0.17486055963247807
Maine,2021-06-12,23,2021,1384543,0,0
Maryland,2021-06-12,23,2021,6133130,1,0.016304888368581783
Massachusetts,2021-06-12,23,2021,6978662,0,0
Michigan,2021-06-12,23,2021,10032075,0,0
Minnesota,2021-06-12,23,2021,5716548,0,0
Mississippi,2021-06-12,23,2021,2927305,13,0.4440944828092734
Missouri,2021-06-12,23,2021,6164537,12,0.19466182131764315
Montana,2021-06-12,23,2021,1119563,0,0
Nebraska,2021-06-12,23,2021,1961505,0,0
Nevada,2021-06-12,23,2021,3165539,2,0.06318039360753414
New Hampshire,2021-06-12,23,2021,1394692,0,0
New Jersey,2021-06-12,23,2021,9254137,10,0.10805977910203836
New Mexico,2021-06-12,23,2021,2100079,7,0.3333207941225068
New York,2021-06-12,23,2021,19657190,6,0.030523182611553328
North Carolina,2021-06-12,23,2021,10596562,10,0.09437023064650592
North Dakota,2021-06-12,23,2021,772061,0,0
Ohio,2021-06-12,23,2021,11749303,3,0.02553342951492527
Oklahoma,2021-06-12,23,2021,4001266,9,0.224928810031625
Oregon,2021-06-12,23,2021,4238665,0,0
Pennsylvania,2021-06-12,23,2021,12969276,20,0.15421061283605964
Puerto Rico,2021-06-12,23,2021,3221789,10,0.31038655852385116
Rhode Island,2021-06-12,23,2021,1090390,0,0
South Carolina,2021-06-12,23,2021,5246039,7,0.13343400611394615
South Dakota,2021-06-12,23,2021,906458,8,0.8825560588576635
Tennessee,2021-06-12,23,2021,7030607,6,0.0853411376855512
Texas,2021-06-12,23,2021,29914599,26,0.08691408499241457
US,2021-06-12,23,2021,332200066,269,0.08097529998684588
Utah,2021-06-12,23,2021,3376238,0,0
Vermont,2021-06-12,23,2021,646910,0,0
Virginia,2021-06-12,23,2021,8583866,25,0.29124406182482343
Washington,2021-06-12,23,2021,7735834,0,0
West Virginia,2021-06-12,23,2021,1774977,0,0
Wisconsin,2021-06-12,23,2021,5891022,1,0.016974983288128954
Wyoming,2021-06-12,23,2021,578583,8,1.3826883956148037
Alabama,2021-06-19,24,2021,5063778,20,0.39496202242673356
Alaska,2021-06-19,24,2021,711426,7,0.9839392993789937
Arizona,2021-06-19,24,2021,7341018,7,0.09535462247878973
Arkansas,2021-06-19,24,2021,3041878,5,0.16437214115753493
California,2021-06-19,24,2021,38886551,9,0.02314424850895108
Colorado,2021-06-19,24,2021,5803748,0,0
Connecticut,2021-06-19,24,2021,3621089,0,0
Delaware,2021-06-19,24,2021,1014872,0,0
District of Columbia,2021-06-19,24,2021,668576,0,0
Florida,2021-06-19,24,2021,22183852,25,0.11269458523253761
Georgia,2021-06-19,24,2021,10855454,5,0.046059796301472056
Hawaii,2021-06-19,24,2021,1398977,0,0
Idaho,2021-06-19,24,2021,1935521,0,0
Illinois,2021-06-19,24,2021,12563096,3,0.023879464106618304
Indiana,2021-06-19,24,2021,6831941,3,0.04391138623708841
Iowa,2021-06-19,24,2021,3200224,0,0
Kansas,2021-06-19,24,2021,2916451,0,0
Kentucky,2021-06-19,24,2021,4494379,1,0.022250014963135063
Louisiana,2021-06-19,24,2021,4575074,10,0.2185756995405976
Maine,2021-06-19,24,2021,1384543,0,0
Maryland,2021-06-19,24,2021,6133130,2,0.032609776737163566
Massachusetts,2021-06-19,24,2021,6978662,0,0
Michigan,2021-06-19,24,2021,10032075,0,0
Minnesota,2021-06-19,24,2021,5716548,1,0.017493074491808692
Mississippi,2021-06-19,24,2021,2927305,9,0.3074500265602662
Missouri,2021-06-19,24,2021,6164537,3,0.04866545532941079
Montana,2021-06-19,24,2021,1119563,1,0.08932056525626517
Nebraska,2021-06-19,24,2021,1961505,0,0
Nevada,2021-06-19,24,2021,3165539,7,0.22113137762636947
New Hampshire,2021-06-19,24,2021,1394692,4,0.28680167377456817
New Jersey,2021-06-19,24,2021,9254137,14,0.15128369074285372
New Mexico,2021-06-19,24,2021,2100079,5,0.2380862815160763
New York,2021-06-19,24,2021,19657190,2,0.01017439420385111
North Carolina,2021-06-19,24,2021,10596562,6,0.056622138387903545
North Dakota,2021-06-19,24,2021,772061,1,0.129523444391052
Ohio,2021-06-19,24,2021,11749303,3,0.02553342951492527
Oklahoma,2021-06-19,24,2021,4001266,7,0.1749446300245972
Oregon,2021-06-19,24,2021,4238665,1,0.023592333907020254
Pennsylvania,2021-06-19,24,2021,12969276,13,0.10023689834343875
Puerto Rico,2021-06-19,24,2021,3221789,18,0.5586958053429322
Rhode Island,2021-06-19,24,2021,1090390,0,0
South Carolina,2021-06-19,24,2021,5246039,1,0.01906200087342088
South Dakota,2021-06-19,24,2021,906458,4,0.44127802942883176
Tennessee,2021-06-19,24,2021,7030607,5,0.07111761473795933
Texas,2021-06-19,24,2021,29914599,27,0.09025693441519975
US,2021-06-19,24,2021,332200066,264,0.07947018288671863
Utah,2021-06-19,24,2021,3376238,4,0.11847506011128363
Vermont,2021-06-19,24,2021,646910,0,0
Virginia,2021-06-19,24,2021,8583866,23,0.26794453687883757
Washington,2021-06-19,24,2021,7735834,0,0
West Virginia,2021-06-19,24,2021,1774977,4,0.2253550327694387
Wisconsin,2021-06-19,24,2021,5891022,0,0
Wyoming,2021-06-19,24,2021,578583,4,0.6913441978074019
Alabama,2021-06-26,25,2021,5063778,14,0.2764734156987135
Alaska,2021-06-26,25,2021,711426,7,0.9839392993789937
Arizona,2021-06-26,25,2021,7341018,4,0.05448835570216556
Arkansas,2021-06-26,25,2021,3041878,4,0.13149771292602794
California,2021-06-26,25,2021,38886551,14,0.03600216434725723
Colorado,2021-06-26,25,2021,5803748,0,0
Connecticut,2021-06-26,25,2021,3621089,0,0
Delaware,2021-06-26,25,2021,1014872,0,0
District of Columbia,2021-06-26,25,2021,668576,0,0
Florida,2021-06-26,25,2021,22183852,31,0.13974128568834665
Georgia,2021-06-26,25,2021,10855454,2,0.01842391852058882
Hawaii,2021-06-26,25,2021,1398977,0,0
Idaho,2021-06-26,25,2021,1935521,1,0.05166567554679076
Illinois,2021-06-26,25,2021,12563096,4,0.03183928547549107
Indiana,2021-06-26,25,2021,6831941,11,0.1610084162026575
Iowa,2021-06-26,25,2021,3200224,0,0
Kansas,2021-06-26,25,2021,2916451,3,0.10286474897058102
Kentucky,2021-06-26,25,2021,4494379,1,0.022250014963135063
Louisiana,2021-06-26,25,2021,4575074,4,0.08743027981623903
Maine,2021-06-26,25,2021,1384543,0,0
Maryland,2021-06-26,25,2021,6133130,10,0.16304888368581785
Massachusetts,2021-06-26,25,2021,6978662,1,0.014329394373878545
Michigan,2021-06-26,25,2021,10032075,0,0
Minnesota,2021-06-26,25,2021,5716548,0,0
Mississippi,2021-06-26,25,2021,2927305,8,0.2732889124980144
Missouri,2021-06-26,25,2021,6164537,2,0.03244363688627386
Montana,2021-06-26,25,2021,1119563,0,0
Nebraska,2021-06-26,25,2021,1961505,0,0
Nevada,2021-06-26,25,2021,3165539,2,0.06318039360753414
New Hampshire,2021-06-26,25,2021,1394692,1,0.07170041844364204
New Jersey,2021-06-26,25,2021,9254137,7,0.07564184537142686
New Mexico,2021-06-26,25,2021,2100079,2,0.09523451260643052
New York,2021-06-26,25,2021,19657190,0,0
North Carolina,2021-06-26,25,2021,10596562,6,0.056622138387903545
North Dakota,2021-06-26,25,2021,772061,2,0.259046888782104
Ohio,2021-06-26,25,2021,11749303,0,0
Oklahoma,2021-06-26,25,2021,4001266,7,0.1749446300245972
Oregon,2021-06-26,25,2021,4238665,0,0
Pennsylvania,2021-06-26,25,2021,12969276,11,0.0848158370598328
Puerto Rico,2021-06-26,25,2021,3221789,23,0.7138890846048578
Rhode Island,2021-06-26,25,2021,1090390,0,0
South Carolina,2021-06-26,25,2021,5246039,0,0
South Dakota,2021-06-26,25,2021,906458,3,0.33095852207162385
Tennessee,2021-06-26,25,2021,7030607,5,0.07111761473795933
Texas,2021-06-26,25,2021,29914599,40,0.13371397691140705
US,2021-06-26,25,2021,332200066,254,0.07645994868646414
Utah,2021-06-26,25,2021,3376238,1,0.029618765027820907
Vermont,2021-06-26,25,2021,646910,0,0
Virginia,2021-06-26,25,2021,8583866,22,0.25629477440584464
Washington,2021-06-26,25,2021,7735834,0,0
West Virginia,2021-06-26,25,2021,1774977,1,0.05633875819235967
Wisconsin,2021-06-26,25,2021,5891022,0,0
Wyoming,2021-06-26,25,2021,578583,0,0
Alabama,2021-07-03,26,2021,5063778,19,0.3752139213053969
Alaska,2021-07-03,26,2021,711426,7,0.9839392993789937
Arizona,2021-07-03,26,2021,7341018,11,0.1498429781809553
Arkansas,2021-07-03,26,2021,3041878,2,0.06574885646301397
California,2021-07-03,26,2021,38886551,7,0.018001082173628617
Colorado,2021-07-03,26,2021,5803748,1,0.017230245007191905
Connecticut,2021-07-03,26,2021,3621089,0,0
Delaware,2021-07-03,26,2021,1014872,0,0
District of Columbia,2021-07-03,26,2021,668576,0,0
Florida,2021-07-03,26,2021,22183852,30,0.13523350227904513
Georgia,2021-07-03,26,2021,10855454,11,0.10133155186323851
Hawaii,2021-07-03,26,2021,1398977,0,0
Idaho,2021-07-03,26,2021,1935521,0,0
Illinois,2021-07-03,26,2021,12563096,4,0.03183928547549107
Indiana,2021-07-03,26,2021,6831941,4,0.058548514982784544
Iowa,2021-07-03,26,2021,3200224,0,0
Kansas,2021-07-03,26,2021,2916451,2,0.06857649931372069
Kentucky,2021-07-03,26,2021,4494379,0,0
Louisiana,2021-07-03,26,2021,4575074,3,0.06557270986217928
Maine,2021-07-03,26,2021,1384543,0,0
Maryland,2021-07-03,26,2021,6133130,4,0.06521955347432713
Massachusetts,2021-07-03,26,2021,6978662,0,0
Michigan,2021-07-03,26,2021,10032075,0,0
Minnesota,2021-07-03,26,2021,5716548,0,0
Mississippi,2021-07-03,26,2021,2927305,9,0.3074500265602662
Missouri,2021-07-03,26,2021,6164537,5,0.08110909221568464
Montana,2021-07-03,26,2021,1119563,0,0
Nebraska,2021-07-03,26,2021,1961505,0,0
Nevada,2021-07-03,26,2021,3165539,1,0.03159019680376707
New Hampshire,2021-07-03,26,2021,1394692,0,0
New Jersey,2021-07-03,26,2021,9254137,6,0.06483586746122302
New Mexico,2021-07-03,26,2021,2100079,0,0
New York,2021-07-03,26,2021,19657190,2,0.01017439420385111
North Carolina,2021-07-03,26,2021,10596562,5,0.04718511532325296
North Dakota,2021-07-03,26,2021,772061,1,0.129523444391052
Ohio,2021-07-03,26,2021,11749303,6,0.05106685902985054
Oklahoma,2021-07-03,26,2021,4001266,5,0.12496045001756943
Oregon,2021-07-03,26,2021,4238665,1,0.023592333907020254
Pennsylvania,2021-07-03,26,2021,12969276,12,0.09252636770163578
Puerto Rico,2021-07-03,26,2021,3221789,18,0.5586958053429322
Rhode Island,2021-07-03,26,2021,1090390,0,0
South Carolina,2021-07-03,26,2021,5246039,0,0
South Dakota,2021-07-03,26,2021,906458,2,0.22063901471441588
Tennessee,2021-07-03,26,2021,7030607,2,0.02844704589518373
Texas,2021-07-03,26,2021,29914599,59,0.19722811594432538
US,2021-07-03,26,2021,332200066,253,0.07615892526643869
Utah,2021-07-03,26,2021,3376238,1,0.029618765027820907
Vermont,2021-07-03,26,2021,646910,0,0
Virginia,2021-07-03,26,2021,8583866,13,0.1514469121489082
Washington,2021-07-03,26,2021,7735834,0,0
West Virginia,2021-07-03,26,2021,1774977,0,0
Wisconsin,2021-07-03,26,2021,5891022,0,0
Wyoming,2021-07-03,26,2021,578583,0,0
Alabama,2021-07-10,27,2021,5063778,11,0.21722911233470346
Alaska,2021-07-10,27,2021,711426,7,0.9839392993789937
Arizona,2021-07-10,27,2021,7341018,4,0.05448835570216556
Arkansas,2021-07-10,27,2021,3041878,1,0.032874428231506984
California,2021-07-10,27,2021,38886551,8,0.020572665341289847
Colorado,2021-07-10,27,2021,5803748,4,0.06892098002876762
Connecticut,2021-07-10,27,2021,3621089,0,0
Delaware,2021-07-10,27,2021,1014872,0,0
District of Columbia,2021-07-10,27,2021,668576,1,0.14957162686067105
Florida,2021-07-10,27,2021,22183852,32,0.14424906909764815
Georgia,2021-07-10,27,2021,10855454,4,0.03684783704117764
Hawaii,2021-07-10,27,2021,1398977,1,0.07148080347282336
Idaho,2021-07-10,27,2021,1935521,0,0
Illinois,2021-07-10,27,2021,12563096,5,0.039799106844363843
Indiana,2021-07-10,27,2021,6831941,8,0.11709702996556909
Iowa,2021-07-10,27,2021,3200224,0,0
Kansas,2021-07-10,27,2021,2916451,0,0
Kentucky,2021-07-10,27,2021,4494379,4,0.08900005985254025
Louisiana,2021-07-10,27,2021,4575074,10,0.2185756995405976
Maine,2021-07-10,27,2021,1384543,0,0
Maryland,2021-07-10,27,2021,6133130,0,0
Massachusetts,2021-07-10,27,2021,6978662,0,0
Michigan,2021-07-10,27,2021,10032075,0,0
Minnesota,2021-07-10,27,2021,5716548,0,0
Mississippi,2021-07-10,27,2021,2927305,1,0.0341611140622518
Missouri,2021-07-10,27,2021,6164537,4,0.06488727377254772
Montana,2021-07-10,27,2021,1119563,0,0
Nebraska,2021-07-10,27,2021,1961505,0,0
Nevada,2021-07-10,27,2021,3165539,2,0.06318039360753414
New Hampshire,2021-07-10,27,2021,1394692,0,0
New Jersey,2021-07-10,27,2021,9254137,9,0.09725380119183452
New Mexico,2021-07-10,27,2021,2100079,0,0
New York,2021-07-10,27,2021,19657190,1,0.005087197101925555
North Carolina,2021-07-10,27,2021,10596562,4,0.037748092258602366
North Dakota,2021-07-10,27,2021,772061,4,0.518093777564208
Ohio,2021-07-10,27,2021,11749303,1,0.008511143171641757
Oklahoma,2021-07-10,27,2021,4001266,6,0.14995254002108332
Oregon,2021-07-10,27,2021,4238665,1,0.023592333907020254
Pennsylvania,2021-07-10,27,2021,12969276,11,0.0848158370598328
Puerto Rico,2021-07-10,27,2021,3221789,27,0.8380437080143982
Rhode Island,2021-07-10,27,2021,1090390,0,0
South Carolina,2021-07-10,27,2021,5246039,4,0.07624800349368352
South Dakota,2021-07-10,27,2021,906458,4,0.44127802942883176
Tennessee,2021-07-10,27,2021,7030607,3,0.0426705688427756
Texas,2021-07-10,27,2021,29914599,83,0.2774565020911696
US,2021-07-10,27,2021,332200066,289,0.08699576838735487
